State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal),Reported Date
Maharashtra,Nagpur,,,,95,2400,25-Jul-14
Maharashtra,Chandrapur,,,,0.7,2200,26-Jul-14
Maharashtra,Nagpur,,,,134.3,2400,26-Jul-14
Maharashtra,Nasik,,,,9.4,4500,26-Jul-14
Maharashtra,Kalyan,,,,0.3,2750,26-Jul-14
Maharashtra,Shrirampur,,,,1.5,3000,27-Jul-14
Maharashtra,Shrirampur,,,,1.2,4000,28-Jul-14
Maharashtra,Nagpur,,,,253.1,2500,28-Jul-14
Maharashtra,Shrirampur,,,,1.5,1750,30-Jul-14
Maharashtra,Nagpur,,,,66.1,1750,30-Jul-14
Maharashtra,Shrirampur,,,,1,2750,31-Jul-14
Maharashtra,Nagpur,,,,87.9,1800,31-Jul-14
Maharashtra,Nagpur,,,,42.5,1450,02-Aug-14
Maharashtra,Nagpur,,,,76.7,1500,04-Aug-14
Maharashtra,Nagpur,,,,57,1500,05-Aug-14
Maharashtra,Nagpur,,,,23.1,1350,06-Aug-14
Maharashtra,Nagpur,,,,20,1150,07-Aug-14
Maharashtra,Nagpur,,,,38.2,1000,08-Aug-14
Maharashtra,Nagpur,,,,9,950,09-Aug-14
Maharashtra,Mumbai,,,,196.3,4700,09-Aug-14
Maharashtra,Nagpur,,,,8.9,1250,11-Aug-14
Maharashtra,Nagpur,,,,5.6,1300,12-Aug-14
Maharashtra,Chandrapur,,,,0.4,6000,16-Aug-14
Maharashtra,Chandrapur,,,,0.2,5000,17-Aug-14
Maharashtra,Chandrapur,,,,0.2,5000,31-Aug-14
Maharashtra,Mumbai,,,,5,40000,28-Jan-15
Maharashtra,Mumbai,,,,2.6,40000,29-Jan-15
Maharashtra,Mumbai,,,,2.3,40000,30-Jan-15
Maharashtra,Mumbai,,,,3.4,41000,31-Jan-15
Maharashtra,Mumbai,,,,4,33000,05-Feb-15
Maharashtra,Mumbai,,,,1.7,32500,06-Feb-15
Maharashtra,Mumbai,,,,8,31500,07-Feb-15
Maharashtra,Mumbai,,,,3,32500,09-Feb-15
Maharashtra,Mumbai,,,,29,30000,11-Feb-15
Maharashtra,Mumbai,,,,12,27500,13-Feb-15
Maharashtra,Mumbai,,,,1,20500,23-Feb-15
Maharashtra,Mumbai,,,,27,20500,25-Feb-15
Maharashtra,Mumbai,,,,29,20500,28-Feb-15
Maharashtra,Mumbai,,,,13,20500,02-Mar-15
Maharashtra,Mumbai,,,,84,20000,03-Mar-15
Maharashtra,Mumbai,,,,65,20000,04-Mar-15
Maharashtra,Mumbai,,,,107,19500,05-Mar-15
Maharashtra,Mumbai,,,,17,19500,07-Mar-15
Maharashtra,Mumbai,,,,12,19500,09-Mar-15
Maharashtra,Mumbai,,,,226,19500,10-Mar-15
Maharashtra,Kamthi,,,,1,5000,10-Mar-15
Maharashtra,Mumbai,,,,135,19500,11-Mar-15
Maharashtra,Mumbai,,,,134,19000,12-Mar-15
Maharashtra,Mumbai,,,,146,19500,13-Mar-15
Maharashtra,Mumbai,,,,183,19500,14-Mar-15
Maharashtra,Mumbai,,,,43,19500,17-Mar-15
Maharashtra,Mumbai,,,,449,18500,18-Mar-15
Maharashtra,Karad,,,,1,12500,19-Mar-15
Maharashtra,Mumbai,,,,327,18000,20-Mar-15
Maharashtra,Mumbai,,,,53,19000,23-Mar-15
Maharashtra,Mumbai,,,,268,19000,24-Mar-15
Maharashtra,Mumbai,,,,335,18500,25-Mar-15
Maharashtra,Mumbai,,,,307,24000,26-Mar-15
Maharashtra,Mumbai,,,,367,19500,27-Mar-15
Maharashtra,Mumbai,,,,352,19500,28-Mar-15
Maharashtra,Mumbai,,,,127,19000,30-Mar-15
Maharashtra,Mumbai,,,,530,19500,31-Mar-15
Maharashtra,Mumbai,,,,435,19000,01-Apr-15
Maharashtra,Mumbai,,,,876,18500,02-Apr-15
Maharashtra,Mumbai,,,,875,18500,03-Apr-15
Maharashtra,Kamthi,,,,1,1600,03-Apr-15
Maharashtra,Nagpur,,,,6,4750,04-Apr-15
Maharashtra,Mumbai,,,,564,18500,04-Apr-15
Maharashtra,Kamthi,,,,1,2000,05-Apr-15
Maharashtra,Mumbai,,,,150,18000,06-Apr-15
Maharashtra,Nagpur,,,,20,4000,06-Apr-15
Maharashtra,Kamthi,,,,1,1600,07-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,3,7000,07-Apr-15
Maharashtra,Mumbai,,,,779,17500,07-Apr-15
Maharashtra,Nagpur,,,,29,5250,07-Apr-15
Maharashtra,Nagpur,,,,58,4000,08-Apr-15
Maharashtra,Mumbai,,,,901,18500,08-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,9,6500,09-Apr-15
Maharashtra,Nagpur,,,,54,4250,09-Apr-15
Maharashtra,Mumbai,,,,704,19500,09-Apr-15
Maharashtra,Mumbai,,,,931,17500,10-Apr-15
Maharashtra,Kamthi,,,,1,1500,10-Apr-15
Maharashtra,Nagpur,,,,76,2750,10-Apr-15
Maharashtra,Mumbai,,,,950,17500,11-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,11,5750,11-Apr-15
Maharashtra,Nagpur,,,,158,2750,11-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,9,6000,12-Apr-15
Maharashtra,Kamthi,,,,1,1600,12-Apr-15
Maharashtra,Nagpur,,,,181,3150,13-Apr-15
Maharashtra,Kamthi,,,,1,1500,13-Apr-15
Maharashtra,Mumbai,,,,343,17500,13-Apr-15
Maharashtra,Mumbai,,,,"1,229.00",17000,14-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,3,6500,14-Apr-15
Maharashtra,Nagpur,,,,53,4850,14-Apr-15
Maharashtra,Shrirampur,,,,1,4750,15-Apr-15
Maharashtra,Mumbai,,,,891,17000,15-Apr-15
Maharashtra,Nagpur,,,,100,3950,15-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,9,4100,15-Apr-15
Maharashtra,Kamthi,,,,1,1400,15-Apr-15
Maharashtra,Nagpur,,,,100,2000,15-Apr-15
Maharashtra,Karad,,,,2,5000,15-Apr-15
Maharashtra,Shrirampur,,,,1,3000,16-Apr-15
Maharashtra,Nagpur,,,,100,4250,16-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,6,8000,16-Apr-15
Maharashtra,Kamthi,,,,1,1400,16-Apr-15
Maharashtra,Mumbai,,,,"1,124.00",17000,16-Apr-15
Maharashtra,Nagpur,,,,100,1950,16-Apr-15
Maharashtra,Shrirampur,,,,2,4000,17-Apr-15
Maharashtra,Nagpur,,,,150,3750,17-Apr-15
Maharashtra,Nagpur,,,,150,1750,17-Apr-15
Maharashtra,Kamthi,,,,1,1200,17-Apr-15
Maharashtra,Mumbai,,,,959,17000,17-Apr-15
Maharashtra,Shrirampur,,,,1,4000,18-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,11,7000,18-Apr-15
Maharashtra,Nagpur,,,,200,1750,18-Apr-15
Maharashtra,Nagpur,,,,200,3000,18-Apr-15
Maharashtra,Kamthi,,,,1,1200,18-Apr-15
Maharashtra,Mumbai,,,,"1,174.00",17000,18-Apr-15
Maharashtra,Shrirampur,,,,1,4000,19-Apr-15
Maharashtra,Kamthi,,,,1,1200,19-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,11,8000,19-Apr-15
Maharashtra,Ramtek,,,,1,900,19-Apr-15
Maharashtra,Mumbai,,,,417,17000,20-Apr-15
Maharashtra,Nagpur,,,,200,3000,20-Apr-15
Maharashtra,Jalgaon,,,,5,4000,20-Apr-15
Maharashtra,Nagpur,,,,200,1750,20-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,35,12500,21-Apr-15
Maharashtra,Mumbai,,,,"1,784.00",16750,21-Apr-15
Maharashtra,Nagpur,,,,200,1850,21-Apr-15
Maharashtra,Karad,,,,1,6000,21-Apr-15
Maharashtra,Karad,,,,1,2550,21-Apr-15
Maharashtra,Nagpur,,,,200,3050,21-Apr-15
Maharashtra,Kamthi,,,,1,1200,22-Apr-15
Maharashtra,Nagpur,,,,250,2750,22-Apr-15
Maharashtra,Nagpur,,,,250,1950,22-Apr-15
Maharashtra,Mumbai,,,,"1,249.00",16500,22-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,8,8000,22-Apr-15
Maharashtra,Shrirampur,,,,1,4000,23-Apr-15
Maharashtra,Nagpur,,,,242,2800,23-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,14,6500,23-Apr-15
Maharashtra,Mumbai,,,,"1,487.00",16500,23-Apr-15
Maharashtra,Nagpur,,,,242,1950,23-Apr-15
Maharashtra,Shrirampur,,,,1,4000,24-Apr-15
Maharashtra,Nagpur,,,,250,1750,24-Apr-15
Maharashtra,Kamthi,,,,1,1400,24-Apr-15
Maharashtra,Mumbai,,,,"1,413.00",16000,24-Apr-15
Maharashtra,Nagpur,,,,250,2500,24-Apr-15
Maharashtra,Jalgaon,,,,4,4500,25-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,31,4600,25-Apr-15
Maharashtra,Mumbai,,,,"1,556.00",16000,25-Apr-15
Maharashtra,Karad,,,,1,2750,25-Apr-15
Maharashtra,Nagpur,,,,250,2600,25-Apr-15
Maharashtra,Nagpur,,,,250,1850,25-Apr-15
Maharashtra,Karad,,,,1,6000,25-Apr-15
Maharashtra,Shrirampur,,,,1,4000,26-Apr-15
Maharashtra,Kamthi,,,,1,1800,26-Apr-15
Maharashtra,Jalgaon,,,,4,3200,27-Apr-15
Maharashtra,Nagpur,,,,150,1500,27-Apr-15
Maharashtra,Karad,,,,1,5500,27-Apr-15
Maharashtra,Karad,,,,1,11500,27-Apr-15
Maharashtra,Mumbai,,,,436,16500,27-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,19,5000,27-Apr-15
Maharashtra,Kamthi,,,,1,1400,27-Apr-15
Maharashtra,Nagpur,,,,150,2150,27-Apr-15
Maharashtra,Nagpur,,,,200,2200,28-Apr-15
Maharashtra,Jalgaon,,,,5,3500,28-Apr-15
Maharashtra,Nagpur,,,,200,1500,28-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,21,5500,28-Apr-15
Maharashtra,Karad,,,,1,14000,28-Apr-15
Maharashtra,Mumbai,,,,"1,861.00",15000,28-Apr-15
Maharashtra,Kamthi,,,,1,1800,28-Apr-15
Maharashtra,Karad,,,,1,6000,28-Apr-15
Maharashtra,Karad,,,,1,5500,28-Apr-15
Maharashtra,Shrirampur,,,,1,4000,29-Apr-15
Maharashtra,Jalgaon,,,,4,3000,29-Apr-15
Maharashtra,Mumbai,,,,"1,663.00",14000,29-Apr-15
Maharashtra,Nagpur,,,,410,1950,29-Apr-15
Maharashtra,Kamthi,,,,1,600,29-Apr-15
Maharashtra,Karad,,,,1,5500,29-Apr-15
Maharashtra,Karad,,,,1,13000,29-Apr-15
Maharashtra,Nagpur,,,,410,1500,29-Apr-15
Maharashtra,Karad,,,,1,6000,29-Apr-15
Maharashtra,Shrirampur,,,,1,4000,30-Apr-15
Maharashtra,Nagpur,,,,500,1050,30-Apr-15
Maharashtra,Kamthi,,,,1,1400,30-Apr-15
Maharashtra,Nagpur,,,,500,1950,30-Apr-15
Maharashtra,Jalgaon,,,,4,3000,30-Apr-15
Maharashtra,Mumbai,,,,"1,709.00",14000,30-Apr-15
Maharashtra,Chattrapati Sambhajinagar,,,,28,4500,30-Apr-15
Maharashtra,Shrirampur,,,,1,3000,01-May-15
Maharashtra,Mumbai,,,,"1,783.00",14000,01-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,36,4400,02-May-15
Maharashtra,Mumbai,,,,"1,664.00",14000,02-May-15
Maharashtra,Nagpur,,,,250,2100,02-May-15
Maharashtra,Jalgaon,,,,5,3000,02-May-15
Maharashtra,Nagpur,,,,250,1300,02-May-15
Maharashtra,Shrirampur,,,,1,3000,03-May-15
Maharashtra,Shrirampur,,,,1,3750,04-May-15
Maharashtra,Kamthi,,,,1,600,04-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,50,4100,04-May-15
Maharashtra,Mumbai,,,,452,15000,04-May-15
Maharashtra,Nagpur,,,,300,2500,05-May-15
Maharashtra,Karad,,,,1,11000,05-May-15
Maharashtra,Mumbai,,,,"1,869.00",15000,05-May-15
Maharashtra,Jalgaon,,,,4,3000,05-May-15
Maharashtra,Kamthi,,,,2,600,05-May-15
Maharashtra,Nagpur,,,,300,1200,05-May-15
Maharashtra,Karad,,,,1,2650,05-May-15
Maharashtra,Jalgaon,,,,4,2700,06-May-15
Maharashtra,Shrirampur,,,,1,4000,06-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,27,3750,06-May-15
Maharashtra,Nagpur,,,,500,1300,06-May-15
Maharashtra,Mumbai,,,,"1,272.00",15000,06-May-15
Maharashtra,Karad,,,,1,9000,06-May-15
Maharashtra,Nagpur,,,,500,2350,06-May-15
Maharashtra,Karad,,,,1,2650,06-May-15
Maharashtra,Kamthi,,,,1,600,06-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,34,3600,07-May-15
Maharashtra,Shrirampur,,,,1,3000,07-May-15
Maharashtra,Mumbai,,,,"1,233.00",15000,07-May-15
Maharashtra,Kamthi,,,,1,800,07-May-15
Maharashtra,Jalgaon,,,,5,3200,07-May-15
Maharashtra,Nagpur,,,,500,1300,07-May-15
Maharashtra,Nagpur,,,,500,2200,07-May-15
Maharashtra,Shrirampur,,,,1,3000,08-May-15
Maharashtra,Jalgaon,,,,4,3000,08-May-15
Maharashtra,Mumbai,,,,"1,641.00",13500,08-May-15
Maharashtra,Nagpur,,,,600,1400,08-May-15
Maharashtra,Nagpur,,,,600,2150,08-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,42,4250,09-May-15
Maharashtra,Shrirampur,,,,1,3000,09-May-15
Maharashtra,Nagpur,,,,600,1250,09-May-15
Maharashtra,Nagpur,,,,600,2250,09-May-15
Maharashtra,Karad,,,,1,12050,09-May-15
Maharashtra,Karad,,,,1,2250,09-May-15
Maharashtra,Kamthi,,,,1,1200,09-May-15
Maharashtra,Barshi,,,,1,500,09-May-15
Maharashtra,Mumbai,,,,"1,608.00",14000,09-May-15
Maharashtra,Shrirampur,,,,1,4000,10-May-15
Maharashtra,Shrirampur,,,,1,4000,11-May-15
Maharashtra,Mumbai,,,,727,14500,11-May-15
Maharashtra,Nagpur,,,,600,2250,11-May-15
Maharashtra,Nagpur,,,,600,1300,11-May-15
Maharashtra,Jalgaon,,,,5,3500,11-May-15
Maharashtra,Nagpur,,,,500,2500,12-May-15
Maharashtra,Mumbai,,,,"1,879.00",14500,12-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,25,4000,12-May-15
Maharashtra,Nagpur,,,,500,1300,12-May-15
Maharashtra,Jalgaon,,,,4,3500,12-May-15
Maharashtra,Shrirampur,,,,1,3000,13-May-15
Maharashtra,Jalgaon,,,,5,3200,13-May-15
Maharashtra,Nagpur,,,,500,1250,13-May-15
Maharashtra,Nagpur,,,,500,2500,13-May-15
Maharashtra,Mumbai,,,,"1,322.00",14500,13-May-15
Maharashtra,Shrirampur,,,,1,3000,14-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,34,4600,14-May-15
Maharashtra,Jalgaon,,,,4,3000,14-May-15
Maharashtra,Mumbai,,,,"1,552.00",14000,14-May-15
Maharashtra,Kamthi,,,,1,1000,14-May-15
Maharashtra,Nagpur,,,,500,2150,14-May-15
Maharashtra,Nagpur,,,,500,1300,14-May-15
Maharashtra,Jalgaon,,,,4,3200,15-May-15
Maharashtra,Shrirampur,,,,2,3000,15-May-15
Maharashtra,Dharashiv,,,,3,4000,15-May-15
Maharashtra,Kamthi,,,,1,1200,15-May-15
Maharashtra,Mumbai,,,,"1,703.00",14000,15-May-15
Maharashtra,Nagpur,,,,279,2250,15-May-15
Maharashtra,Nagpur,,,,279,1250,15-May-15
Maharashtra,Shrirampur,,,,1,4000,16-May-15
Maharashtra,Nagpur,,,,400,2100,16-May-15
Maharashtra,Karad,,,,1,1750,16-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,47,3500,16-May-15
Maharashtra,Mumbai,,,,"1,550.00",14500,16-May-15
Maharashtra,Jalgaon,,,,5,3100,16-May-15
Maharashtra,Nagpur,,,,400,1200,16-May-15
Maharashtra,Karad,,,,1,11500,16-May-15
Maharashtra,Karad,,,,1,2750,16-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,39,3000,17-May-15
Maharashtra,Shrirampur,,,,2,4000,17-May-15
Maharashtra,Kolhapur,,,,1,1300,17-May-15
Maharashtra,Kamthi,,,,1,800,17-May-15
Maharashtra,Kolhapur,,,,1,6000,17-May-15
Maharashtra,Shrirampur,,,,1,4000,18-May-15
Maharashtra,Nagpur,,,,361,1200,18-May-15
Maharashtra,Jalgaon,,,,7,4000,18-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,29,3500,18-May-15
Maharashtra,Karad,,,,1,2700,18-May-15
Maharashtra,Karad,,,,1,8000,18-May-15
Maharashtra,Mumbai,,,,448,14000,18-May-15
Maharashtra,Nagpur,,,,361,1900,18-May-15
Maharashtra,Karad,,,,1,2250,18-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,40,5000,19-May-15
Maharashtra,Kolhapur,,,,2,1300,19-May-15
Maharashtra,Kolhapur,,,,2,4500,19-May-15
Maharashtra,Mumbai,,,,"1,541.00",13000,19-May-15
Maharashtra,Nagpur,,,,400,1500,19-May-15
Maharashtra,Kamthi,,,,1,1000,19-May-15
Maharashtra,Nagpur,,,,400,2300,19-May-15
Maharashtra,Shrirampur,,,,2,4000,20-May-15
Maharashtra,Kolhapur,,,,49,6000,20-May-15
Maharashtra,Nagpur,,,,693,1750,20-May-15
Maharashtra,Kamthi,,,,2,800,20-May-15
Maharashtra,Jalgaon,,,,3,3000,20-May-15
Maharashtra,Mumbai,,,,"1,516.00",12500,20-May-15
Maharashtra,Karad,,,,1,2250,20-May-15
Maharashtra,Nagpur,,,,693,2100,20-May-15
Maharashtra,Karad,,,,1,8000,20-May-15
Maharashtra,Karad,,,,1,2250,20-May-15
Maharashtra,Shrirampur,,,,1,4000,21-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,36,4400,21-May-15
Maharashtra,Kamthi,,,,1,800,21-May-15
Maharashtra,Mumbai,,,,"1,427.00",12000,21-May-15
Maharashtra,Jalgaon,,,,4,3000,21-May-15
Maharashtra,Nagpur,,,,241,1100,21-May-15
Maharashtra,Nagpur,,,,241,2800,21-May-15
Maharashtra,Shrirampur,,,,1,4000,22-May-15
Maharashtra,Mumbai,,,,"1,377.00",11000,22-May-15
Maharashtra,Nagpur,,,,314,3000,22-May-15
Maharashtra,Nagpur,,,,314,1250,22-May-15
Maharashtra,Kamthi,,,,2,800,22-May-15
Maharashtra,Dharashiv,,,,2,2100,22-May-15
Maharashtra,Shrirampur,,,,1,4000,23-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,27,4000,23-May-15
Maharashtra,Nagpur,,,,369,3100,23-May-15
Maharashtra,Mumbai,,,,"1,278.00",11000,23-May-15
Maharashtra,Kolhapur,,,,12,3500,23-May-15
Maharashtra,Nagpur,,,,369,1400,23-May-15
Maharashtra,Jalgaon,,,,4,3100,23-May-15
Maharashtra,Kamthi,,,,1,1000,23-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,37,4500,24-May-15
Maharashtra,Kamthi,,,,1,1000,24-May-15
Maharashtra,Shrirampur,,,,2,3000,25-May-15
Maharashtra,Jalgaon,,,,5,3500,25-May-15
Maharashtra,Mumbai,,,,663,11000,25-May-15
Maharashtra,Nagpur,,,,881,1250,25-May-15
Maharashtra,Kamthi,,,,1,1200,25-May-15
Maharashtra,Nagpur,,,,881,2350,25-May-15
Maharashtra,Mumbai,,,,"1,343.00",11000,26-May-15
Maharashtra,Jalgaon,,,,5,3100,26-May-15
Maharashtra,Nagpur,,,,400,2050,26-May-15
Maharashtra,Nagpur,,,,400,1200,26-May-15
Maharashtra,Kolhapur,,,,13,4000,26-May-15
Maharashtra,Kamthi,,,,1,1200,26-May-15
Maharashtra,Shrirampur,,,,2,4000,27-May-15
Maharashtra,Jalgaon,,,,4,3100,27-May-15
Maharashtra,Kolhapur,,,,26,5000,27-May-15
Maharashtra,Kamthi,,,,1,1400,27-May-15
Maharashtra,Dharashiv,,,,2,3200,27-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,45,3000,27-May-15
Maharashtra,Nagpur,,,,600,1300,27-May-15
Maharashtra,Mumbai,,,,"1,130.00",10000,27-May-15
Maharashtra,Nagpur,,,,600,1800,27-May-15
Maharashtra,Dharashiv,,,,1,2300,28-May-15
Maharashtra,Kamthi,,,,1,1200,28-May-15
Maharashtra,Nagpur,,,,772,1100,28-May-15
Maharashtra,Mumbai,,,,"1,052.00",9500,28-May-15
Maharashtra,Kolhapur,,,,8,3500,28-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,37,2500,28-May-15
Maharashtra,Jalgaon,,,,4,2500,28-May-15
Maharashtra,Karad,,,,1,3000,28-May-15
Maharashtra,Karad,,,,1,8000,28-May-15
Maharashtra,Nagpur,,,,772,1700,28-May-15
Maharashtra,Shrirampur,,,,2,4000,29-May-15
Maharashtra,Jalgaon,,,,4,3000,29-May-15
Maharashtra,Mumbai,,,,"1,171.00",10000,29-May-15
Maharashtra,Kamthi,,,,1,1600,29-May-15
Maharashtra,Nagpur,,,,600,1750,29-May-15
Maharashtra,Dharashiv,,,,2,1600,29-May-15
Maharashtra,Nagpur,,,,600,1400,29-May-15
Maharashtra,Shrirampur,,,,2,4000,30-May-15
Maharashtra,Jalgaon,,,,5,3500,30-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,43,4150,30-May-15
Maharashtra,Kolhapur,,,,4,4500,30-May-15
Maharashtra,Nagpur,,,,500,1950,30-May-15
Maharashtra,Nagpur,,,,500,1200,30-May-15
Maharashtra,Mumbai,,,,"1,060.00",10000,30-May-15
Maharashtra,Kolhapur,,,,4,1600,30-May-15
Maharashtra,Karad,,,,1,9000,30-May-15
Maharashtra,Kolhapur,,,,4,1750,30-May-15
Maharashtra,Karad,,,,1,2500,30-May-15
Maharashtra,Kamthi,,,,1,1400,30-May-15
Maharashtra,Karad,,,,1,900,30-May-15
Maharashtra,Chattrapati Sambhajinagar,,,,54,3300,31-May-15
Maharashtra,Dharashiv,,,,4,2700,31-May-15
Maharashtra,Kolhapur,,,,44,5500,31-May-15
Maharashtra,Kamthi,,,,1,1400,31-May-15
Maharashtra,Shrirampur,,,,1,3750,01-Jun-15
Maharashtra,Mumbai,,,,584,10000,01-Jun-15
Maharashtra,Kolhapur,,,,2,5000,01-Jun-15
Maharashtra,Nagpur,,,,322,2200,01-Jun-15
Maharashtra,Nagpur,,,,322,1350,01-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,95,2700,01-Jun-15
Maharashtra,Kolhapur,,,,2,1300,01-Jun-15
Maharashtra,Kamthi,,,,1,1600,01-Jun-15
Maharashtra,Barshi,,,,2,300,01-Jun-15
Maharashtra,Kolhapur,,,,1,4500,02-Jun-15
Maharashtra,Kamthi,,,,2,1000,02-Jun-15
Maharashtra,Nagpur,,,,479,2100,02-Jun-15
Maharashtra,Mumbai,,,,"1,107.00",11000,02-Jun-15
Maharashtra,Kolhapur,,,,1,1300,02-Jun-15
Maharashtra,Jalgaon,,,,4,3500,02-Jun-15
Maharashtra,Dharashiv,,,,2,3300,02-Jun-15
Maharashtra,Barshi,,,,15,300,02-Jun-15
Maharashtra,Kolhapur,,,,1,425,02-Jun-15
Maharashtra,Nagpur,,,,479,1250,02-Jun-15
Maharashtra,Shrirampur,,,,2,4000,03-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,73,2850,03-Jun-15
Maharashtra,Kolhapur,,,,25,5000,03-Jun-15
Maharashtra,Mumbai,,,,"1,041.00",7500,03-Jun-15
Maharashtra,Jalgaon,,,,2,3100,03-Jun-15
Maharashtra,Barshi,,,,2,250,03-Jun-15
Maharashtra,Nagpur,,,,250,1900,03-Jun-15
Maharashtra,Karad,,,,1,8500,03-Jun-15
Maharashtra,Karad,,,,1,1750,03-Jun-15
Maharashtra,Nagpur,,,,250,1250,03-Jun-15
Maharashtra,Karad,,,,1,3250,03-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,72,4500,04-Jun-15
Maharashtra,Dharashiv,,,,1,2900,04-Jun-15
Maharashtra,Jalgaon,,,,2,2250,04-Jun-15
Maharashtra,Kolhapur,,,,35,4500,04-Jun-15
Maharashtra,Shrirampur,,,,1,3750,04-Jun-15
Maharashtra,Kolhapur,,,,35,500,04-Jun-15
Maharashtra,Kamthi,,,,1,1400,04-Jun-15
Maharashtra,Mumbai,,,,937,9000,04-Jun-15
Maharashtra,Nagpur,,,,400,2350,04-Jun-15
Maharashtra,Nagpur,,,,400,1250,04-Jun-15
Maharashtra,Dharashiv,,,,1,2400,05-Jun-15
Maharashtra,Jalgaon,,,,4,3100,05-Jun-15
Maharashtra,Nagpur,,,,400,1550,05-Jun-15
Maharashtra,Kamthi,,,,1,1200,05-Jun-15
Maharashtra,Nagpur,,,,400,2400,05-Jun-15
Maharashtra,Shrirampur,,,,1,4000,06-Jun-15
Maharashtra,Kamthi,,,,1,1200,06-Jun-15
Maharashtra,Nagpur,,,,350,1300,06-Jun-15
Maharashtra,Kolhapur,,,,46,5000,06-Jun-15
Maharashtra,Jalgaon,,,,4,3200,06-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,37,2150,06-Jun-15
Maharashtra,Nagpur,,,,350,2250,06-Jun-15
Maharashtra,Chandrapur,,,,20,3000,06-Jun-15
Maharashtra,Shrirampur,,,,2,3750,07-Jun-15
Maharashtra,Kolhapur,,,,1,1600,07-Jun-15
Maharashtra,Dharashiv,,,,3,2400,07-Jun-15
Maharashtra,Kolhapur,,,,1,5000,07-Jun-15
Maharashtra,Kamthi,,,,1,1400,07-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,32,2500,08-Jun-15
Maharashtra,Shrirampur,,,,1,3750,08-Jun-15
Maharashtra,Nagpur,,,,350,1500,08-Jun-15
Maharashtra,Jalgaon,,,,4,3100,08-Jun-15
Maharashtra,Chandrapur,,,,2,2400,08-Jun-15
Maharashtra,Kamthi,,,,1,1200,08-Jun-15
Maharashtra,Kolhapur,,,,13,4000,08-Jun-15
Maharashtra,Barshi,,,,1,250,08-Jun-15
Maharashtra,Nagpur,,,,350,2550,08-Jun-15
Maharashtra,Jalgaon,,,,4,3100,09-Jun-15
Maharashtra,Kolhapur,,,,1,3500,09-Jun-15
Maharashtra,Kolhapur,,,,1,1700,09-Jun-15
Maharashtra,Chandrapur,,,,10,2200,09-Jun-15
Maharashtra,Barshi,,,,1,250,09-Jun-15
Maharashtra,Karad,,,,1,1500,09-Jun-15
Maharashtra,Nagpur,,,,200,2650,09-Jun-15
Maharashtra,Kamthi,,,,1,1400,09-Jun-15
Maharashtra,Nagpur,,,,200,1400,09-Jun-15
Maharashtra,Shrirampur,,,,2,3550,10-Jun-15
Maharashtra,Kolhapur,,,,2,6000,10-Jun-15
Maharashtra,Jalgaon,,,,3,4500,10-Jun-15
Maharashtra,Chattrapati Sambhajinagar,,,,36,3000,10-Jun-15
Maharashtra,Kolhapur,,,,2,1600,10-Jun-15
Maharashtra,Kamthi,,,,1,1400,10-Jun-15
Maharashtra,Nagpur,,,,250,1400,10-Jun-15
Maharashtra,Nagpur,,,,250,2350,10-Jun-15
Maharashtra,Chandrapur,,,,2,3000,10-Jun-15
Maharashtra,Shrirampur,,,,1,3750,11-Jun-15
Maharashtra,Kolhapur,,,,1,5000,11-Jun-15
