State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal)
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,7,11500
Maharashtra,Jalgaon,2021,6,182.4,1,5000
Maharashtra,Nasik,2021,6,182.4,51,6000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,787,10500
Maharashtra,Ramtek,2021,6,182.4,3,1900
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,18,2000
Maharashtra,Shrirampur,2021,6,182.4,1,6500
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,826,10500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,13,1850
Maharashtra,Jalgaon,2021,6,182.4,2,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,13,11000
Maharashtra,Kamthi,2021,6,182.4,1,1400
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,86,4500
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,26,3000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,529,11500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,19,2250
Maharashtra,Nagpur,2021,6,182.4,700,2600
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,18,3350
Maharashtra,Jalgaon,2021,6,182.4,1,4500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,19,10500
Maharashtra,Nagpur,2021,6,182.4,700,1675
Maharashtra,Ramtek,2021,6,182.4,3,1900
Maharashtra,Nasik,2021,6,182.4,36,8000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,127,2250
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,21,2000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,11,3550
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,127,4500
Maharashtra,Ramtek,2021,6,182.4,2,1900
Maharashtra,Shrirampur,2021,6,182.4,3,5000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,627,10500
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,13,3000
Maharashtra,Nasik,2021,6,182.4,38,8000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,35,2250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,35,10000
Maharashtra,Nagpur,2021,6,182.4,980,1600
Maharashtra,Jalgaon,2021,6,182.4,1,5000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,194,1900
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,194,3000
Maharashtra,Shrirampur,2021,6,182.4,2,6000
Maharashtra,Nagpur,2021,6,182.4,644,1575
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,12,3750
Maharashtra,Nasik,2021,6,182.4,39,8000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,6,9500
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,771,11500
Maharashtra,Ramtek,2021,6,182.4,2,1900
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,6,2000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,194,4500
Maharashtra,Dharashiv,2021,6,182.4,1,4400
Maharashtra,Shrirampur,2021,6,182.4,3,5000
Maharashtra,Dharashiv,2021,6,182.4,1,4250
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,206,2000
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,8,3250
Maharashtra,Jalgaon,2021,6,182.4,2,3500
Maharashtra,Nagpur,2021,6,182.4,509,1575
Maharashtra,Ramtek,2021,6,182.4,1,2100
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,9,9500
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,766,11500
Maharashtra,Nasik,2021,6,182.4,49,8000
Maharashtra,Shrirampur,2021,6,182.4,3,6000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,172,2000
Maharashtra,Jalgaon,2021,6,182.4,1,5000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,10,3000
Maharashtra,Nasik,2021,6,182.4,45,8000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,790,11500
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,25,2000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,44,11000
Maharashtra,Ramtek,2021,6,182.4,2,1900
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,44,2000
Maharashtra,Dharashiv,2021,6,182.4,1,4800
Maharashtra,Shrirampur,2021,6,182.4,3,5000
Maharashtra,Nagpur,2021,6,182.4,4,1850
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,868,11500
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,18,9500
Maharashtra,Nasik,2021,6,182.4,50,8000
Maharashtra,Nagpur,2021,6,182.4,4,1825
Maharashtra,Jalgaon,2021,6,182.4,2,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,18,1750
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,20,2000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,159,1550
Maharashtra,Shrirampur,2021,6,182.4,2,5000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,159,2000
Maharashtra,Dharashiv,2021,6,182.4,2,2400
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,11,3600
Maharashtra,Jalgaon,2021,6,182.4,1,3500
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,"1,655.00",9750
Maharashtra,Solapur,2021,6,182.4,19,3000
Maharashtra,Nasik,2021,6,182.4,39,8000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,27,2000
Maharashtra,Ramtek,2021,6,182.4,2,2100
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,27,10000
Maharashtra,Shrirampur,2021,6,182.4,3,6000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,254,3500
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,254,1400
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,11,2700
Maharashtra,Ramtek,2021,6,182.4,2,1500
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,254,2500
Maharashtra,Shrirampur,2021,6,182.4,3,5000
Maharashtra,Dharashiv,2021,6,182.4,1,3250
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,234,1500
Maharashtra,Nagpur,2021,6,182.4,609,1475
Maharashtra,Nasik,2021,6,182.4,43,10000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,37,9500
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,8,2850
Maharashtra,Jalgaon,2021,6,182.4,2,2800
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,37,2000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,646,6250
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,213,3500
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,790,6250
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,13,4100
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,Solapur,2021,6,182.4,19,3000
Maharashtra,Nagpur,2021,6,182.4,454,1475
Maharashtra,Ramtek,2021,6,182.4,2,1900
Maharashtra,Nasik,2021,6,182.4,48,10000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,7,7500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,7,1500
Maharashtra,Shrirampur,2021,6,182.4,3,4000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,286,2000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,286,1500
Maharashtra,Dharashiv,2021,6,182.4,1,2750
Maharashtra,Chandrapur(Ganjwad),2021,6,182.4,47,2000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,9,3750
Maharashtra,Jalgaon,2021,6,182.4,2,3000
Maharashtra,Rahuri,2021,6,182.4,1,25
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,604,6250
Maharashtra,Ramtek,2021,6,182.4,1,2100
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,13,8000
Maharashtra,Nasik,2021,6,182.4,56,10000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,13,2500
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,7,4500
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,350,1900
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,Dharashiv,2021,6,182.4,1,2500
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,Ramtek,2021,6,182.4,2,1900
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,1,7000
Maharashtra,Shrirampur,2021,6,182.4,3,5000
Maharashtra,Nasik,2021,6,182.4,44,4000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,826,5625
Maharashtra,Solapur,2021,6,182.4,10,2000
Maharashtra,Shrirampur,2021,6,182.4,4,4000
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,791,6000
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,6,6500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,6,1750
Maharashtra,Nasik,2021,6,182.4,41,4000
Maharashtra,Solapur,2021,6,182.4,5,2000
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,Shrirampur,2021,6,182.4,2,5000
Maharashtra,Rahuri,2021,6,182.4,1,33
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,240,2250
Maharashtra,Ramtek,2021,6,182.4,1,1900
Maharashtra,Nagpur,2021,6,182.4,397,1850
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,13,2600
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,Nasik,2021,6,182.4,7,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,11,1750
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,11,6000
Maharashtra,Solapur,2021,6,182.4,7,2100
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,926,4500
Maharashtra,Rahuri,2021,6,182.4,1,33
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,156,2250
Maharashtra,Shrirampur,2021,6,182.4,3,4550
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,13,2500
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,156,1900
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,Ramtek,2021,6,182.4,1,1900
Maharashtra,Shrirampur,2021,6,182.4,3,4550
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,156,2000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,5,2450
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,951,6250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,27,6500
Maharashtra,Solapur,2021,6,182.4,10,2600
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,27,2000
Maharashtra,Nagpur,2021,6,182.4,231,1850
Maharashtra,Nasik,2021,6,182.4,56,5000
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,156,2250
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,279,1400
Maharashtra,Jalgaon,2021,6,182.4,1,4000
Maharashtra,Nasik,2021,6,182.4,31,5000
Maharashtra,Kamthi,2021,6,182.4,1,1800
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,2,2000
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,8,3750
Maharashtra,Mumbai- Fruit Market,2021,6,182.4,933,6250
Maharashtra,Ramtek,2021,6,182.4,2,1500
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,168,1350
Maharashtra,Amrawati(Frui & Veg. Market),2021,6,182.4,168,1500
Maharashtra,Shrirampur,2021,6,182.4,3,4000
Maharashtra,Ramtek,2021,6,182.4,1,1900
Maharashtra,Chattrapati Sambhajinagar,2021,6,182.4,5,4000
Maharashtra,Jalgaon,2021,6,182.4,1,3500
Maharashtra,Nagpur,2021,6,182.4,244,1875
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,29,1600
Maharashtra,Nasik,2021,6,182.4,48,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,6,182.4,29,4000
Maharashtra,Shrirampur,2021,7,266.2,3,5000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,9,3100
Maharashtra,Ramtek,2021,7,266.2,1,1900
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,1,4000
Maharashtra,Nasik,2021,7,266.2,34,4000
Maharashtra,Solapur,2021,7,266.2,14,2000
Maharashtra,Shrirampur,2021,7,266.2,4,4550
Maharashtra,Jalgaon,2021,7,266.2,1,4000
Maharashtra,Nasik,2021,7,266.2,32,4000
Maharashtra,Nagpur,2021,7,266.2,177,1650
Maharashtra,Solapur,2021,7,266.2,9,2000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,487,7000
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,13,2000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,21,1600
Maharashtra,Nasik,2021,7,266.2,31,4000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,4,2750
Maharashtra,Ramtek,2021,7,266.2,1,1900
Maharashtra,Nagpur,2021,7,266.2,230,1650
Maharashtra,Solapur,2021,7,266.2,13,1200
Maharashtra,Jalgaon,2021,7,266.2,1,4000
Maharashtra,Ramtek,2021,7,266.2,1,1900
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,5,2400
Maharashtra,Shrirampur,2021,7,266.2,4,3550
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,4,3000
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,11,4000
Maharashtra,Solapur,2021,7,266.2,7,1700
Maharashtra,Nasik,2021,7,266.2,31,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,17,1500
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,518,8000
Maharashtra,Nagpur,2021,7,266.2,167,1875
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,17,4500
Maharashtra,Nagpur,2021,7,266.2,167,1875
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,3,2250
Maharashtra,Shrirampur,2021,7,266.2,7,3550
Maharashtra,Nagpur,2021,7,266.2,200,2300
Maharashtra,Nasik,2021,7,266.2,29,4000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,487,7000
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,9,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,8,1750
Maharashtra,Solapur,2021,7,266.2,7,1100
Maharashtra,Shrirampur,2021,7,266.2,3,3250
Maharashtra,Nagpur,2021,7,266.2,152,2300
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,2,2750
Maharashtra,Solapur,2021,7,266.2,6,3000
Maharashtra,Nasik,2021,7,266.2,31,4000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,12,4250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,12,2250
Maharashtra,Shrirampur,2021,7,266.2,2,3550
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,7,3000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,819,6500
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,11,3250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,16,3750
Maharashtra,Solapur,2021,7,266.2,6,1200
Maharashtra,Nasik,2021,7,266.2,25,6000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,16,2000
Maharashtra,Shrirampur,2021,7,266.2,2,3550
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,10,3000
Maharashtra,Nagpur,2021,7,266.2,375,1550
Maharashtra,Nagpur,2021,7,266.2,375,2100
Maharashtra,Nasik,2021,7,266.2,31,6000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,590,7250
Maharashtra,Solapur,2021,7,266.2,5,2100
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,11,2400
Maharashtra,Nasik,2021,7,266.2,26,6000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,834,6750
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,18,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,18,2000
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,7,2500
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,9,3100
Maharashtra,Shrirampur,2021,7,266.2,4,3550
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,6,2450
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,9,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,9,2000
Maharashtra,Nasik,2021,7,266.2,66,6000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,9,3000
Maharashtra,Solapur,2021,7,266.2,6,1600
Maharashtra,Nagpur,2021,7,266.2,354,1625
Maharashtra,Nagpur,2021,7,266.2,354,2100
Maharashtra,Shrirampur,2021,7,266.2,4,3550
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,5,3500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,5,2050
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,7,3500
Maharashtra,Nagpur,2021,7,266.2,202,2125
Maharashtra,Jalgaon,2021,7,266.2,3,3500
Maharashtra,Shrirampur,2021,7,266.2,5,3550
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,10,2500
Maharashtra,Nasik,2021,7,266.2,26,6000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,12,3000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,10,2750
Maharashtra,Solapur,2021,7,266.2,7,3000
Maharashtra,Nagpur,2021,7,266.2,195,1875
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,492,4250
Maharashtra,Shrirampur,2021,7,266.2,3,3250
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,6,2450
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,629,4000
Maharashtra,Solapur,2021,7,266.2,5,1500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,2,2500
Maharashtra,Nasik,2021,7,266.2,25,6000
Maharashtra,Shrirampur,2021,7,266.2,4,3000
Maharashtra,Jalgaon,2021,7,266.2,3,3000
Maharashtra,Nasik,2021,7,266.2,21,6000
Maharashtra,Nagpur,2021,7,266.2,226,1625
Maharashtra,Nagpur,2021,7,266.2,226,1875
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,300,4000
Maharashtra,Solapur,2021,7,266.2,9,1100
Maharashtra,Jalgaon,2021,7,266.2,2,3500
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,5,2600
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,182,4500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,2,2500
Maharashtra,Solapur,2021,7,266.2,6,1100
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,3,2750
Maharashtra,Shrirampur,2021,7,266.2,4,3000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,230,4550
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,2,2000
Maharashtra,Nasik,2021,7,266.2,18,6000
Maharashtra,Solapur,2021,7,266.2,6,1100
Maharashtra,Nagpur,2021,7,266.2,76,3375
Maharashtra,Nagpur,2021,7,266.2,76,1650
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,3,2500
Maharashtra,Shrirampur,2021,7,266.2,3,3000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,305,4000
Maharashtra,Nasik,2021,7,266.2,24,6000
Maharashtra,Shrirampur,2021,7,266.2,3,3550
Maharashtra,Nasik,2021,7,266.2,19,6000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,7,2500
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,108,4000
Maharashtra,Shrirampur,2021,7,266.2,2,3000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,174,4250
Maharashtra,Nagpur,2021,7,266.2,187,2425
Maharashtra,Nasik,2021,7,266.2,16,5000
Maharashtra,Nagpur,2021,7,266.2,210,1925
Maharashtra,Shrirampur,2021,7,266.2,3,3000
Maharashtra,Nasik,2021,7,266.2,20,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2021,7,266.2,8,2000
Maharashtra,Solapur,2021,7,266.2,1,1100
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,309,4000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,248,4600
Maharashtra,Chandrapur(Ganjwad),2021,7,266.2,1,3000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,3,6000
Maharashtra,Nasik,2021,7,266.2,12,5000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,1,5500
Maharashtra,Shrirampur,2021,7,266.2,3,3000
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,3,1750
Maharashtra,Nasik,2021,7,266.2,12,5000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,418,5000
Maharashtra,Nasik,2021,7,266.2,11,5000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,442,4900
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,385,4750
Maharashtra,Shrirampur,2021,7,266.2,1,3550
Maharashtra,Nasik,2021,7,266.2,15,5000
Maharashtra,Nasik,2021,7,266.2,9,5000
Maharashtra,Pune(Moshi),2021,7,266.2,1,3000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,358,4700
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,302,4500
Maharashtra,Pune(Moshi),2021,7,266.2,1,2000
Maharashtra,Nasik,2021,7,266.2,13,5000
Maharashtra,Nasik,2021,7,266.2,6,5000
Maharashtra,Mumbai- Fruit Market,2021,7,266.2,291,4500
Maharashtra,Chattrapati Sambhajinagar,2021,7,266.2,3,5500
Maharashtra,Pune(Moshi),2021,7,266.2,1,2500
Maharashtra,Chattrapati Sambhajinagar,2021,8,196.3,1,5000
Maharashtra,Pune(Moshi),2021,8,196.3,1,2000
Maharashtra,Shrirampur,2021,8,196.3,2,2550
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,289,4500
Maharashtra,Nasik,2021,8,196.3,5,5000
Maharashtra,Nagpur,2021,8,196.3,55,2525
Maharashtra,Nasik,2021,8,196.3,6,5000
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,146,4500
Maharashtra,Nagpur,2021,8,196.3,55,2125
Maharashtra,Nagpur,2021,8,196.3,17,2450
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,146,5000
Maharashtra,Nagpur,2021,8,196.3,17,2250
Maharashtra,Nasik,2021,8,196.3,9,5000
Maharashtra,Chattrapati Sambhajinagar,2021,8,196.3,1,7000
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,227,5000
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,70,7100
Maharashtra,Nagpur,2021,8,196.3,10,2375
Maharashtra,Nagpur,2021,8,196.3,10,2375
Maharashtra,Chattrapati Sambhajinagar,2021,8,196.3,1,4250
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,72,7100
Maharashtra,Nasik,2021,8,196.3,6,5000
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,47,7100
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,37,7100
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,225,7100
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,100,7100
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,98,7050
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,17,6800
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,29,6800
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,39,6800
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,26,6800
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,73,6900
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,5,6850
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,24,6650
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,4,6750
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,6,6800
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,16,6600
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,4,6700
Maharashtra,Mumbai- Fruit Market,2021,8,196.3,5,6700
Maharashtra,Mumbai- Fruit Market,2021,9,229.6,4,6600
Maharashtra,Mumbai- Fruit Market,2021,9,229.6,4,6600
Maharashtra,Mumbai- Fruit Market,2021,9,229.6,5,6600
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,3,100000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,7,90000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,6,70000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,6,65000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,7,60000
Maharashtra,Kamthi,2022,2,19.1,1,1400
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,9,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,17,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,19,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,17,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,35,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,35,60000
Maharashtra,Mumbai- Fruit Market,2022,2,19.1,54,50000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,98,50000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,44,50000
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,1,19000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,103,49500
Maharashtra,Solapur,2022,3,8.9,3,2100
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,1,16000
Maharashtra,Nasik,2022,3,8.9,1,12000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,119,49500
Maharashtra,Solapur,2022,3,8.9,1,2400
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,1,12500
Maharashtra,Solapur,2022,3,8.9,2,2500
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,2,20500
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,86,50000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2022,3,8.9,1,5000
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,1,26000
Maharashtra,Nasik,2022,3,8.9,1,12000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,152,43500
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,120,43500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2022,3,8.9,2,5750
Maharashtra,Solapur,2022,3,8.9,3,2000
Maharashtra,Mumbai- Fruit Market,2022,3,8.9,162,42500
Maharashtra,Chattrapati Sambhajinagar,2022,3,8.9,1,19000
