State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Solapur,,,,17.5,700,08-Jul-14
Maharashtra,Chandrapur,,,,13,1250,09-Jul-14
Maharashtra,Nagpur,,,,16.7,500,09-Jul-14
Maharashtra,Akluj,,,,20.5,800,09-Jul-14
Maharashtra,Solapur,,,,7.2,700,09-Jul-14
Maharashtra,Jalgaon,,,,0.7,350,10-Jul-14
Maharashtra,Chandrapur,,,,14,1250,10-Jul-14
Maharashtra,Nagpur,,,,14.1,500,10-Jul-14
Maharashtra,Chandrapur,,,,10,1300,11-Jul-14
Maharashtra,Nagpur,,,,10.4,500,11-Jul-14
Maharashtra,Pandharpur,,,,10,1100,11-Jul-14
Maharashtra,Jalgaon,,,,1.3,275,11-Jul-14
Maharashtra,Jalgaon,,,,1.2,300,12-Jul-14
Maharashtra,Chandrapur,,,,10,1300,12-Jul-14
Maharashtra,Akluj,,,,27.1,1000,12-Jul-14
Maharashtra,Nagpur,,,,16.9,500,12-Jul-14
Maharashtra,Solapur,,,,13.3,700,12-Jul-14
Maharashtra,Chandrapur,,,,7.2,1200,13-Jul-14
Maharashtra,Anajngaon,,,,15,800,14-Jul-14
Maharashtra,Chandrapur,,,,27,1500,14-Jul-14
Maharashtra,Jalgaon,,,,2,300,14-Jul-14
Maharashtra,Pandharpur,,,,20,1110,14-Jul-14
Maharashtra,Nagpur,,,,27.1,500,14-Jul-14
Maharashtra,Solapur,,,,8.7,800,14-Jul-14
Maharashtra,Chandrapur,,,,16.6,1200,15-Jul-14
Maharashtra,Pandharpur,,,,20,1200,15-Jul-14
Maharashtra,Solapur,,,,9.3,900,15-Jul-14
Maharashtra,Nagpur,,,,19.1,500,15-Jul-14
Maharashtra,Chandrapur,,,,12,1000,16-Jul-14
Maharashtra,Jalgaon,,,,0.8,300,16-Jul-14
Maharashtra,Nagpur,,,,23,500,16-Jul-14
Maharashtra,Solapur,,,,19,800,16-Jul-14
Maharashtra,Pandharpur,,,,11,1317,16-Jul-14
Maharashtra,Akluj,,,,15.1,1035,16-Jul-14
Maharashtra,Karad,,,,3,1250,16-Jul-14
Maharashtra,Chandrapur,,,,17,1250,17-Jul-14
Maharashtra,Jalgaon,,,,0.8,300,17-Jul-14
Maharashtra,Solapur,,,,6.7,1000,17-Jul-14
Maharashtra,Nagpur,,,,24.9,500,17-Jul-14
Maharashtra,Chandrapur,,,,16,1200,18-Jul-14
Maharashtra,Pandharpur,,,,1,1200,18-Jul-14
Maharashtra,Nagpur,,,,18.3,500,18-Jul-14
Maharashtra,Akluj,,,,18,1150,18-Jul-14
Maharashtra,Chandrapur,,,,17.1,1200,19-Jul-14
Maharashtra,Jalgaon,,,,1.2,300,19-Jul-14
Maharashtra,Pandharpur,,,,15,1201,19-Jul-14
Maharashtra,Nagpur,,,,15.7,500,19-Jul-14
Maharashtra,Solapur,,,,12.7,800,19-Jul-14
Maharashtra,Chandrapur,,,,10.9,1200,20-Jul-14
Maharashtra,Anajngaon,,,,10.5,800,21-Jul-14
Maharashtra,Nagpur,,,,9.4,500,21-Jul-14
Maharashtra,Pandharpur,,,,20,1200,21-Jul-14
Maharashtra,Chandrapur,,,,12.5,1200,21-Jul-14
Maharashtra,Chandrapur,,,,14.5,1200,22-Jul-14
Maharashtra,Solapur,,,,16.7,700,22-Jul-14
Maharashtra,Nagpur,,,,8.3,500,22-Jul-14
Maharashtra,Chandrapur,,,,3.6,1000,23-Jul-14
Maharashtra,Jalgaon,,,,0.5,300,23-Jul-14
Maharashtra,Pandharpur,,,,10,1201,23-Jul-14
Maharashtra,Nagpur,,,,6.2,500,23-Jul-14
Maharashtra,Akluj,,,,28.3,900,23-Jul-14
Maharashtra,Solapur,,,,8.5,800,23-Jul-14
Maharashtra,Chandrapur,,,,13,1200,24-Jul-14
Maharashtra,Solapur,,,,3.7,600,24-Jul-14
Maharashtra,Nagpur,,,,5.7,500,24-Jul-14
Maharashtra,Jalgaon,,,,1.2,325,25-Jul-14
Maharashtra,Nagpur,,,,7.2,500,25-Jul-14
Maharashtra,Pandharpur,,,,0.8,1231,25-Jul-14
Maharashtra,Chandrapur,,,,13.5,1250,25-Jul-14
Maharashtra,Chandrapur,,,,9,1250,26-Jul-14
Maharashtra,Nagpur,,,,19.8,500,26-Jul-14
Maharashtra,Kalyan,,,,0.3,1250,26-Jul-14
Maharashtra,Akluj,,,,46.5,1000,26-Jul-14
Maharashtra,Jalgaon,,,,1.5,325,26-Jul-14
Maharashtra,Solapur,,,,18,800,26-Jul-14
Maharashtra,Pandharpur,,,,15,1251,26-Jul-14
Maharashtra,Karad,,,,0.6,1250,27-Jul-14
Maharashtra,Chattrapati Sambhajinagar,,,,2.2,500,27-Jul-14
Maharashtra,Anajngaon,,,,22.5,700,28-Jul-14
Maharashtra,Nagpur,,,,31.2,500,28-Jul-14
Maharashtra,Solapur,,,,12.3,800,28-Jul-14
Maharashtra,Jalgaon,,,,2,300,28-Jul-14
Maharashtra,Pandharpur,,,,20,1151,28-Jul-14
Maharashtra,Akluj,,,,36,1200,30-Jul-14
Maharashtra,Solapur,,,,16,800,30-Jul-14
Maharashtra,Nagpur,,,,5.6,500,30-Jul-14
Maharashtra,Jalgaon,,,,1,300,30-Jul-14
Maharashtra,Pandharpur,,,,15,1200,30-Jul-14
Maharashtra,Karad,,,,4.2,1100,30-Jul-14
Maharashtra,Nagpur,,,,12.4,500,31-Jul-14
Maharashtra,Pandharpur,,,,90,1176,31-Jul-14
Maharashtra,Jalgaon,,,,2,275,02-Aug-14
Maharashtra,Nagpur,,,,4.2,500,02-Aug-14
Maharashtra,Karad,,,,3,1250,02-Aug-14
Maharashtra,Anajngaon,,,,25.5,750,04-Aug-14
Maharashtra,Yawal,,,,22.5,700,04-Aug-14
Maharashtra,Nagpur,,,,10.6,500,04-Aug-14
Maharashtra,Solapur,,,,6,800,04-Aug-14
Maharashtra,Pandharpur,,,,9,1150,04-Aug-14
Maharashtra,Karad,,,,4.2,1150,05-Aug-14
Maharashtra,Nagpur,,,,5.1,500,05-Aug-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.2,515,05-Aug-14
Maharashtra,Kalyan,,,,0.3,750,05-Aug-14
Maharashtra,Pandharpur,,,,9,1100,06-Aug-14
Maharashtra,Akluj,,,,52.5,850,06-Aug-14
Maharashtra,Solapur,,,,9.5,800,06-Aug-14
Maharashtra,Nagpur,,,,23.2,500,06-Aug-14
Maharashtra,Jalgaon,,,,0.8,350,06-Aug-14
Maharashtra,Jalgaon,,,,0.8,325,07-Aug-14
Maharashtra,Kalyan,,,,0.3,700,07-Aug-14
Maharashtra,Nagpur,,,,7.6,500,07-Aug-14
Maharashtra,Solapur,,,,12.3,1000,07-Aug-14
Maharashtra,Jalana,,,,7.5,500,07-Aug-14
Maharashtra,Nagpur,,,,36.2,500,08-Aug-14
Maharashtra,Pandharpur,,,,5,926,08-Aug-14
Maharashtra,Kalyan,,,,0.3,750,08-Aug-14
Maharashtra,Jalgaon,,,,1.2,350,08-Aug-14
Maharashtra,Karad,,,,3,1400,09-Aug-14
Maharashtra,Nagpur,,,,15.1,500,09-Aug-14
Maharashtra,Akluj,,,,47.5,800,09-Aug-14
Maharashtra,Jalgaon,,,,2.5,350,11-Aug-14
Maharashtra,Nagpur,,,,56.2,500,11-Aug-14
Maharashtra,Solapur,,,,7.9,800,11-Aug-14
Maharashtra,Pandharpur,,,,9,1150,11-Aug-14
Maharashtra,Jalana,,,,5,800,11-Aug-14
Maharashtra,Chattrapati Sambhajinagar,,,,5.1,645,12-Aug-14
Maharashtra,Jalana,,,,2.7,700,12-Aug-14
Maharashtra,Nagpur,,,,11.9,500,12-Aug-14
Maharashtra,Pandharpur,,,,7,1051,12-Aug-14
Maharashtra,Jalgaon,,,,3,250,12-Aug-14
Maharashtra,Solapur,,,,7.4,800,12-Aug-14
Maharashtra,Karad,,,,3,1450,12-Aug-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.3,645,13-Aug-14
Maharashtra,Pandharpur,,,,9,1130,13-Aug-14
Maharashtra,Jalgaon,,,,2.2,300,13-Aug-14
Maharashtra,Karad,,,,3,1350,13-Aug-14
Maharashtra,Solapur,,,,8.9,800,13-Aug-14
Maharashtra,Nagpur,,,,19,500,13-Aug-14
Maharashtra,Akluj,,,,43.5,900,13-Aug-14
Maharashtra,Pandharpur,,,,5,950,14-Aug-14
Maharashtra,Solapur,,,,12.8,900,14-Aug-14
Maharashtra,Jalana,,,,3.5,710,14-Aug-14
Maharashtra,Nagpur,,,,11.6,500,14-Aug-14
Maharashtra,Chandrapur,,,,16,1300,16-Aug-14
Maharashtra,Pandharpur,,,,9,1011,16-Aug-14
Maharashtra,Nagpur,,,,24.2,500,16-Aug-14
Maharashtra,Solapur,,,,5.5,700,16-Aug-14
Maharashtra,Jalana,,,,6.7,700,16-Aug-14
Maharashtra,Karad,,,,0.6,1400,16-Aug-14
Maharashtra,Chandrapur,,,,13,1260,17-Aug-14
Maharashtra,Chandrapur,,,,16,1300,18-Aug-14
Maharashtra,Jalgaon,,,,1.4,400,18-Aug-14
Maharashtra,Nagpur,,,,5.5,500,18-Aug-14
Maharashtra,Chandrapur,,,,15,1400,19-Aug-14
Maharashtra,Nagpur,,,,6.9,500,19-Aug-14
Maharashtra,Pandharpur,,,,1.7,1000,19-Aug-14
Maharashtra,Jalana,,,,6,700,19-Aug-14
Maharashtra,Karad,,,,3,1300,19-Aug-14
Maharashtra,Solapur,,,,18,700,19-Aug-14
Maharashtra,Chandrapur,,,,12.5,1250,20-Aug-14
Maharashtra,Jalgaon,,,,1.6,350,20-Aug-14
Maharashtra,Pandharpur,,,,15,1001,20-Aug-14
Maharashtra,Karad,,,,3,1450,20-Aug-14
Maharashtra,Nagpur,,,,12.2,500,20-Aug-14
Maharashtra,Chandrapur,,,,16,1300,21-Aug-14
Maharashtra,Nagpur,,,,9.3,500,21-Aug-14
Maharashtra,Akluj,,,,45,900,21-Aug-14
Maharashtra,Jalana,,,,3,720,21-Aug-14
Maharashtra,Jalgaon,,,,1.2,300,21-Aug-14
Maharashtra,Solapur,,,,21,700,21-Aug-14
Maharashtra,Pandharpur,,,,10,960,21-Aug-14
Maharashtra,Chandrapur,,,,21,1350,22-Aug-14
Maharashtra,Pandharpur,,,,12,1070,22-Aug-14
Maharashtra,Solapur,,,,12,700,22-Aug-14
Maharashtra,Nagpur,,,,8.8,500,22-Aug-14
Maharashtra,Chandrapur,,,,14,1350,23-Aug-14
Maharashtra,Jalgaon,,,,2.5,325,23-Aug-14
Maharashtra,Nagpur,,,,15.5,500,23-Aug-14
Maharashtra,Pandharpur,,,,10,900,23-Aug-14
Maharashtra,Solapur,,,,9.7,600,23-Aug-14
Maharashtra,Karad,,,,3,1450,23-Aug-14
Maharashtra,Jalana,,,,3.5,700,23-Aug-14
Maharashtra,Chandrapur,,,,17.9,1350,24-Aug-14
Maharashtra,Chandrapur,,,,12.5,1400,25-Aug-14
Maharashtra,Akluj,,,,106,700,25-Aug-14
Maharashtra,Karad,,,,3.9,1450,25-Aug-14
Maharashtra,Nagpur,,,,8.9,500,25-Aug-14
Maharashtra,Chandrapur,,,,6.5,1500,26-Aug-14
Maharashtra,Solapur,,,,13.7,700,26-Aug-14
Maharashtra,Nagpur,,,,15.8,500,26-Aug-14
Maharashtra,Pandharpur,,,,9,700,26-Aug-14
Maharashtra,Chandrapur,,,,28.5,1600,27-Aug-14
Maharashtra,Karad,,,,4.2,1400,27-Aug-14
Maharashtra,Nagpur,,,,20.9,500,27-Aug-14
Maharashtra,Jalgaon,,,,1,325,27-Aug-14
Maharashtra,Pandharpur,,,,20,700,27-Aug-14
Maharashtra,Akluj,,,,41.5,670,27-Aug-14
Maharashtra,Chattrapati Sambhajinagar,,,,1.5,1000,28-Aug-14
Maharashtra,Jalgaon,,,,1.2,300,28-Aug-14
Maharashtra,Nagpur,,,,63.4,500,28-Aug-14
Maharashtra,Chandrapur,,,,30,1600,28-Aug-14
Maharashtra,Pandharpur,,,,5,700,28-Aug-14
Maharashtra,Nagpur,,,,24,500,29-Aug-14
Maharashtra,Chandrapur,,,,14.4,1250,30-Aug-14
Maharashtra,Jalgaon,,,,2,300,30-Aug-14
Maharashtra,Nagpur,,,,11.1,500,30-Aug-14
Maharashtra,Pandharpur,,,,15,912,30-Aug-14
Maharashtra,Karad,,,,3,1400,30-Aug-14
Maharashtra,Akluj,,,,32,600,30-Aug-14
Maharashtra,Chandrapur,,,,9.5,1250,31-Aug-14
Maharashtra,Chandrapur,,,,11,1300,01-Sep-14
Maharashtra,Anajngaon,,,,13.5,825,01-Sep-14
Maharashtra,Jalgaon,,,,1,350,01-Sep-14
Maharashtra,Nagpur,,,,10.5,500,01-Sep-14
Maharashtra,Pandharpur,,,,40,751,01-Sep-14
Maharashtra,Solapur,,,,11.4,900,01-Sep-14
Maharashtra,Karad,,,,0.3,1400,01-Sep-14
Maharashtra,Chandrapur,,,,10,1300,02-Sep-14
Maharashtra,Jalgaon,,,,1.2,300,02-Sep-14
Maharashtra,Pandharpur,,,,10,752,02-Sep-14
Maharashtra,Nagpur,,,,12.7,500,02-Sep-14
Maharashtra,Solapur,,,,7.7,800,02-Sep-14
Maharashtra,Karad,,,,0.6,1450,02-Sep-14
Maharashtra,Jalgaon,,,,1.2,350,03-Sep-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.6,500,03-Sep-14
Maharashtra,Pandharpur,,,,5,700,03-Sep-14
Maharashtra,Akluj,,,,25.5,550,03-Sep-14
Maharashtra,Chandrapur,,,,10,1300,03-Sep-14
Maharashtra,Nagpur,,,,25,500,03-Sep-14
Maharashtra,Karad,,,,0.3,1500,03-Sep-14
Maharashtra,Chandrapur,,,,12,1300,04-Sep-14
Maharashtra,Nagpur,,,,18.9,500,04-Sep-14
Maharashtra,Jalgaon,,,,1,350,04-Sep-14
Maharashtra,Pandharpur,,,,10,800,04-Sep-14
Maharashtra,Solapur,,,,11,900,04-Sep-14
Maharashtra,Nagpur,,,,15.7,500,05-Sep-14
Maharashtra,Chandrapur,,,,9,1200,05-Sep-14
Maharashtra,Pandharpur,,,,50,765,05-Sep-14
Maharashtra,Chandrapur,,,,10,1300,06-Sep-14
Maharashtra,Pandharpur,,,,20,751,06-Sep-14
Maharashtra,Nagpur,,,,17.8,500,06-Sep-14
Maharashtra,Karad,,,,0.3,1150,06-Sep-14
Maharashtra,Akluj,,,,45,700,06-Sep-14
Maharashtra,Anajngaon,,,,10.8,850,08-Sep-14
Maharashtra,Nagpur,,,,8.4,500,08-Sep-14
Maharashtra,Jalgaon,,,,1.5,300,09-Sep-14
Maharashtra,Nagpur,,,,8.3,500,09-Sep-14
Maharashtra,Pandharpur,,,,9,755,09-Sep-14
Maharashtra,Jalgaon,,,,0.7,300,10-Sep-14
Maharashtra,Nagpur,,,,30.2,500,10-Sep-14
Maharashtra,Karad,,,,4.2,1350,10-Sep-14
Maharashtra,Pandharpur,,,,20,781,10-Sep-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.1,602,11-Sep-14
Maharashtra,Jalgaon,,,,0.8,300,11-Sep-14
Maharashtra,Nagpur,,,,13.9,500,11-Sep-14
Maharashtra,Jalgaon,,,,1.7,300,12-Sep-14
Maharashtra,Solapur,,,,6.6,600,12-Sep-14
Maharashtra,Chandrapur,,,,14.8,1400,12-Sep-14
Maharashtra,Nagpur,,,,24.9,500,12-Sep-14
Maharashtra,Pandharpur,,,,15,900,12-Sep-14
Maharashtra,Chandrapur,,,,14,1600,13-Sep-14
Maharashtra,Jalgaon,,,,1,350,13-Sep-14
Maharashtra,Jalana,,,,2.2,500,13-Sep-14
Maharashtra,Akluj,,,,45,600,13-Sep-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.2,500,13-Sep-14
Maharashtra,Pandharpur,,,,10,815,13-Sep-14
Maharashtra,Nagpur,,,,20.6,500,13-Sep-14
Maharashtra,Chandrapur,,,,15.1,1000,14-Sep-14
Maharashtra,Chattrapati Sambhajinagar,,,,6.3,438,14-Sep-14
Maharashtra,Chandrapur,,,,7,1000,15-Sep-14
Maharashtra,Anajngaon,,,,11.7,750,15-Sep-14
Maharashtra,Karad,,,,3,1000,15-Sep-14
Maharashtra,Nagpur,,,,28.2,475,15-Sep-14
Maharashtra,Chandrapur,,,,8.4,1000,16-Sep-14
Maharashtra,Jalana,,,,4.2,700,16-Sep-14
Maharashtra,Jalgaon,,,,0.7,350,16-Sep-14
Maharashtra,Nagpur,,,,25.5,500,16-Sep-14
Maharashtra,Solapur,,,,18,700,16-Sep-14
Maharashtra,Karad,,,,3,950,16-Sep-14
Maharashtra,Chandrapur,,,,17,1200,17-Sep-14
Maharashtra,Jalgaon,,,,0.5,325,17-Sep-14
Maharashtra,Nagpur,,,,15.7,500,17-Sep-14
Maharashtra,Chandrapur,,,,15,1250,18-Sep-14
Maharashtra,Jalana,,,,5,500,18-Sep-14
Maharashtra,Jalgaon,,,,1.5,350,18-Sep-14
Maharashtra,Akluj,,,,76,750,18-Sep-14
Maharashtra,Solapur,,,,14,700,18-Sep-14
Maharashtra,Nagpur,,,,23.1,500,18-Sep-14
Maharashtra,Chandrapur,,,,10,1300,19-Sep-14
Maharashtra,Jalgaon,,,,1.8,325,19-Sep-14
Maharashtra,Nagpur,,,,10.2,500,19-Sep-14
Maharashtra,Jalana,,,,4.5,500,20-Sep-14
Maharashtra,Chandrapur,,,,14,1300,20-Sep-14
Maharashtra,Nagpur,,,,32.6,500,20-Sep-14
Maharashtra,Jalgaon,,,,4.5,325,20-Sep-14
Maharashtra,Chattrapati Sambhajinagar,,,,2.1,510,20-Sep-14
Maharashtra,Karad,,,,3,1300,20-Sep-14
Maharashtra,Anajngaon,,,,13.8,800,22-Sep-14
Maharashtra,Jalana,,,,4,550,22-Sep-14
Maharashtra,Solapur,,,,6.3,700,22-Sep-14
Maharashtra,Pandharpur,,,,40,1011,22-Sep-14
Maharashtra,Chandrapur,,,,17,1300,22-Sep-14
Maharashtra,Nagpur,,,,18.4,500,22-Sep-14
Maharashtra,Karad,,,,0.6,1500,22-Sep-14
Maharashtra,Karad,,,,3,1450,23-Sep-14
Maharashtra,Jalana,,,,7,600,23-Sep-14
Maharashtra,Nagpur,,,,15.4,500,23-Sep-14
Maharashtra,Pandharpur,,,,50,1025,23-Sep-14
Maharashtra,Chandrapur,,,,13.6,1500,24-Sep-14
Maharashtra,Pandharpur,,,,30,861,24-Sep-14
Maharashtra,Karad,,,,5.1,1400,24-Sep-14
Maharashtra,Jalgaon,,,,3.3,150,24-Sep-14
Maharashtra,Nagpur,,,,35.6,500,24-Sep-14
Maharashtra,Chandrapur,,,,22,1500,25-Sep-14
Maharashtra,Jalana,,,,3.5,600,25-Sep-14
Maharashtra,Nagpur,,,,36,500,25-Sep-14
Maharashtra,Chandrapur,,,,22.5,1500,26-Sep-14
Maharashtra,Jalgaon,,,,4,200,26-Sep-14
Maharashtra,Nagpur,,,,28.1,500,26-Sep-14
Maharashtra,Pandharpur,,,,25,1150,26-Sep-14
Maharashtra,Chandrapur,,,,21,1400,27-Sep-14
Maharashtra,Nagpur,,,,25.5,500,27-Sep-14
Maharashtra,Jalgaon,,,,4,225,27-Sep-14
Maharashtra,Jalana,,,,2.5,710,27-Sep-14
Maharashtra,Pandharpur,,,,50,1051,27-Sep-14
Maharashtra,Karad,,,,0.6,2000,27-Sep-14
Maharashtra,Chandrapur,,,,18.2,1400,28-Sep-14
Maharashtra,Anajngaon,,,,12,800,29-Sep-14
Maharashtra,Chandrapur,,,,15,1400,29-Sep-14
Maharashtra,Jalgaon,,,,1.8,250,29-Sep-14
Maharashtra,Nagpur,,,,27.4,500,29-Sep-14
Maharashtra,Karad,,,,4.2,1500,29-Sep-14
Maharashtra,Pandharpur,,,,25,951,29-Sep-14
Maharashtra,Chandrapur,,,,14,1400,30-Sep-14
Maharashtra,Anajngaon,,,,12,800,30-Sep-14
Maharashtra,Jalgaon,,,,1.9,200,30-Sep-14
Maharashtra,Karad,,,,4,1500,30-Sep-14
Maharashtra,Nagpur,,,,39,500,30-Sep-14
Maharashtra,Chandrapur,,,,23.2,1400,01-Oct-14
Maharashtra,Jalgaon,,,,1.5,250,01-Oct-14
Maharashtra,Karad,,,,4.5,16500,01-Oct-14
Maharashtra,Nagpur,,,,23.9,500,01-Oct-14
Maharashtra,Pandharpur,,,,20,1050,01-Oct-14
Maharashtra,Jalgaon,,,,1.2,275,02-Oct-14
Maharashtra,Nagpur,,,,29.6,500,02-Oct-14
Maharashtra,Chattrapati Sambhajinagar,,,,3.4,525,02-Oct-14
Maharashtra,Chandrapur,,,,6,1250,04-Oct-14
Maharashtra,Nagpur,,,,54.9,500,04-Oct-14
Maharashtra,Pandharpur,,,,10,1086,04-Oct-14
Maharashtra,Jalana,,,,1,700,04-Oct-14
Maharashtra,Solapur,,,,9,700,04-Oct-14
Maharashtra,Chandrapur,,,,10.9,1300,05-Oct-14
Maharashtra,Anajngaon,,,,12,1100,06-Oct-14
Maharashtra,Jalgaon,,,,1.1,300,06-Oct-14
Maharashtra,Pandharpur,,,,5,1167,06-Oct-14
Maharashtra,Chandrapur,,,,11,1300,07-Oct-14
Maharashtra,Jalana,,,,2,775,07-Oct-14
Maharashtra,Karad,,,,0.3,1050,07-Oct-14
Maharashtra,Jalgaon,,,,1,300,07-Oct-14
Maharashtra,Jalgaon,,,,0.7,325,08-Oct-14
Maharashtra,Karad,,,,4.2,1200,08-Oct-14
Maharashtra,Chandrapur,,,,12,1300,08-Oct-14
Maharashtra,Nagpur,,,,13.6,500,08-Oct-14
Maharashtra,Chandrapur,,,,9,1400,09-Oct-14
Maharashtra,Jalana,,,,3.5,720,09-Oct-14
Maharashtra,Nagpur,,,,13.1,500,09-Oct-14
Maharashtra,Jalgaon,,,,1.2,300,09-Oct-14
Maharashtra,Chandrapur,,,,10.3,1400,10-Oct-14
Maharashtra,Jalgaon,,,,2,325,10-Oct-14
Maharashtra,Nagpur,,,,21.5,500,10-Oct-14
Maharashtra,Jalana,,,,3.1,700,11-Oct-14
Maharashtra,Karad,,,,4.2,1350,11-Oct-14
Maharashtra,Chandrapur,,,,13,1300,11-Oct-14
Maharashtra,Nagpur,,,,12,500,11-Oct-14
Maharashtra,Chandrapur,,,,29.8,1300,12-Oct-14
Maharashtra,Anajngaon,,,,20.1,1000,13-Oct-14
Maharashtra,Jalana,,,,2,700,13-Oct-14
Maharashtra,Jalgaon,,,,1.5,375,13-Oct-14
Maharashtra,Chandrapur,,,,9,1500,13-Oct-14
Maharashtra,Nagpur,,,,11.5,500,13-Oct-14
Maharashtra,Karad,,,,3.9,1400,13-Oct-14
Maharashtra,Chandrapur,,,,12.6,1300,14-Oct-14
Maharashtra,Jalgaon,,,,1.4,325,14-Oct-14
Maharashtra,Karad,,,,4.8,1350,14-Oct-14
Maharashtra,Nagpur,,,,13.6,500,14-Oct-14
Maharashtra,Chandrapur,,,,7.8,1300,15-Oct-14
Maharashtra,Jalgaon,,,,1.2,325,16-Oct-14
Maharashtra,Chandrapur,,,,12.4,1300,16-Oct-14
Maharashtra,Nagpur,,,,23.5,500,16-Oct-14
Maharashtra,Jalgaon,,,,1.8,325,17-Oct-14
Maharashtra,Solapur,,,,6.6,700,17-Oct-14
Maharashtra,Chandrapur,,,,14,1300,17-Oct-14
Maharashtra,Nagpur,,,,10.8,500,17-Oct-14
Maharashtra,Nagpur,,,,16.6,500,18-Oct-14
Maharashtra,Pandharpur,,,,20,1111,18-Oct-14
Maharashtra,Karad,,,,4.8,1100,18-Oct-14
Maharashtra,Nagpur,,,,15.2,500,20-Oct-14
Maharashtra,Karad,,,,4.5,1100,20-Oct-14
Maharashtra,Pandharpur,,,,15,1100,20-Oct-14
Maharashtra,Jalgaon,,,,1.2,325,21-Oct-14
Maharashtra,Nagpur,,,,12.2,500,21-Oct-14
Maharashtra,Solapur,,,,7.4,1000,21-Oct-14
Maharashtra,Nagpur,,,,32.5,500,22-Oct-14
Maharashtra,Nagpur,,,,40.6,500,25-Oct-14
Maharashtra,Anajngaon,,,,15.3,1100,27-Oct-14
Maharashtra,Karad,,,,3,1200,27-Oct-14
Maharashtra,Nagpur,,,,10.5,500,27-Oct-14
Maharashtra,Jalgaon,,,,1.5,325,27-Oct-14
Maharashtra,Pandharpur,,,,9,1210,27-Oct-14
Maharashtra,Solapur,,,,6.9,800,27-Oct-14
Maharashtra,Jalgaon,,,,1,300,28-Oct-14
Maharashtra,Karad,,,,3,1000,28-Oct-14
Maharashtra,Nagpur,,,,22.6,500,28-Oct-14
Maharashtra,Solapur,,,,5.3,800,28-Oct-14
Maharashtra,Pandharpur,,,,25,1155,28-Oct-14
Maharashtra,Jalgaon,,,,1.5,400,29-Oct-14
Maharashtra,Karad,,,,3,1050,29-Oct-14
Maharashtra,Pandharpur,,,,30,1232,29-Oct-14
Maharashtra,Nagpur,,,,20.3,500,29-Oct-14
Maharashtra,Jalgaon,,,,1.7,450,30-Oct-14
Maharashtra,Nagpur,,,,24.7,500,30-Oct-14
Maharashtra,Akluj,,,,65.2,1000,30-Oct-14
Maharashtra,Kalyan,,,,0.3,950,30-Oct-14
Maharashtra,Nagpur,,,,15.4,500,31-Oct-14
Maharashtra,Solapur,,,,5.7,900,31-Oct-14
Maharashtra,Jalgaon,,,,1.4,425,31-Oct-14
Maharashtra,Jalgaon,,,,2.2,350,01-Nov-14
Maharashtra,Nagpur,,,,15.8,500,01-Nov-14
Maharashtra,Karad,,,,3,1000,01-Nov-14
Maharashtra,Anajngaon,,,,47.4,750,03-Nov-14
Maharashtra,Nagpur,,,,20.9,500,03-Nov-14
Maharashtra,Akluj,,,,92.1,975,03-Nov-14
Maharashtra,Jalgaon,,,,1.8,450,04-Nov-14
Maharashtra,Nagpur,,,,25.2,500,04-Nov-14
Maharashtra,Karad,,,,3,1000,05-Nov-14
Maharashtra,Nagpur,,,,32.3,500,05-Nov-14
Maharashtra,Jalgaon,,,,1.2,450,05-Nov-14
Maharashtra,Solapur,,,,5.6,700,05-Nov-14
Maharashtra,Jalgaon,,,,1.8,450,07-Nov-14
Maharashtra,Nagpur,,,,20.6,500,07-Nov-14
Maharashtra,Solapur,,,,8.5,800,07-Nov-14
Maharashtra,Indapur,,,,2.2,1350,08-Nov-14
Maharashtra,Nagpur,,,,9.9,500,08-Nov-14
Maharashtra,Anajngaon,,,,21,1100,10-Nov-14
Maharashtra,Jalgaon,,,,1.1,375,10-Nov-14
Maharashtra,Nagpur,,,,10.6,500,10-Nov-14
Maharashtra,Pandharpur,,,,20,1361,10-Nov-14
Maharashtra,Solapur,,,,5.3,800,10-Nov-14
Maharashtra,Jalgaon,,,,0.8,350,11-Nov-14
Maharashtra,Karad,,,,5.1,1250,11-Nov-14
Maharashtra,Jalana,,,,4.5,650,11-Nov-14
Maharashtra,Nagpur,,,,12.3,500,11-Nov-14
Maharashtra,Pandharpur,,,,14,1230,11-Nov-14
Maharashtra,Nagpur,,,,17.4,500,12-Nov-14
Maharashtra,Jalgaon,,,,2,400,12-Nov-14
Maharashtra,Karad,,,,3,2500,12-Nov-14
Maharashtra,Pandharpur,,,,30,1125,12-Nov-14
Maharashtra,Jalana,,,,2.5,450,13-Nov-14
Maharashtra,Nagpur,,,,10.3,500,13-Nov-14
Maharashtra,Jalgaon,,,,1.5,375,13-Nov-14
Maharashtra,Pandharpur,,,,15,1250,13-Nov-14
Maharashtra,Jalgaon,,,,1.6,375,14-Nov-14
Maharashtra,Pandharpur,,,,25,1200,14-Nov-14
Maharashtra,Nagpur,,,,8.7,500,14-Nov-14
Maharashtra,Solapur,,,,1.1,800,14-Nov-14
Maharashtra,Karad,,,,5.1,1250,15-Nov-14
