State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal)
Maharashtra,Jalgaon,2020,3,44.7,1,450
Maharashtra,Nagpur,2020,3,44.7,5,525
Maharashtra,Pandharpur,2020,3,44.7,11,700
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,11,1500
Maharashtra,Yawal,2020,3,44.7,350,1144
Maharashtra,Raver,2020,3,44.7,40,1200
Maharashtra,Pandharpur,2020,3,44.7,18,600
Maharashtra,Nasik,2020,3,44.7,8,700
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Pandharpur,2020,3,44.7,12,599
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,21,50
Maharashtra,Nasik,2020,3,44.7,6,700
Maharashtra,Raver,2020,3,44.7,25,1200
Maharashtra,Yawal,2020,3,44.7,280,1144
Maharashtra,Nagpur,2020,3,44.7,5,525
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Pandharpur,2020,3,44.7,42,575
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,8,1500
Maharashtra,Nasik,2020,3,44.7,2,800
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,10,1800
Maharashtra,Yawal,2020,3,44.7,375,1144
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,9,1800
Maharashtra,Anajngaon,2020,3,44.7,3,800
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Yawal,2020,3,44.7,395,1142
Maharashtra,Nasik,2020,3,44.7,18,800
Maharashtra,Jalgaon,2020,3,44.7,1,500
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,8,1500
Maharashtra,Nagpur,2020,3,44.7,2,525
Maharashtra,Pandharpur,2020,3,44.7,22,525
Maharashtra,Nasik,2020,3,44.7,12,800
Maharashtra,Yawal,2020,3,44.7,425,1142
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,32,1800
Maharashtra,Yawal,2020,3,44.7,575,1142
Maharashtra,Nagpur,2020,3,44.7,6,525
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Pandharpur,2020,3,44.7,25,525
Maharashtra,Yawal,2020,3,44.7,520,1142
Maharashtra,Pandharpur,2020,3,44.7,14,400
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,7,1500
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Yawal,2020,3,44.7,370,1142
Maharashtra,Nasik,2020,3,44.7,12,800
Maharashtra,Nagpur,2020,3,44.7,1,525
Maharashtra,Pandharpur,2020,3,44.7,8,450
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,6,1800
Maharashtra,Nagpur,2020,3,44.7,1,525
Maharashtra,Yawal,2020,3,44.7,300,1115
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,7,1500
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,6,2000
Maharashtra,Karad,2020,3,44.7,1,1200
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,3,1500
Maharashtra,Yawal,2020,3,44.7,53,1040
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,3,1500
Maharashtra,Yawal,2020,3,44.7,53,1010
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,8,1500
Maharashtra,Nasik,2020,3,44.7,6,800
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,6,1000
Maharashtra,Yawal,2020,3,44.7,383,1010
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,7,1500
Maharashtra,Karad,2020,3,44.7,3,1500
Maharashtra,Yawal,2020,3,44.7,490,1010
Maharashtra,Pune,2020,3,44.7,1,1750
Maharashtra,Chandrapur(Ganjwad),2020,3,44.7,8,1500
Maharashtra,Yawal,2020,3,44.7,480,1010
Maharashtra,Yawal,2020,3,44.7,495,1010
Maharashtra,Jalgaon,2020,3,44.7,1,400
Maharashtra,Chandrapur(Ganjwad),2020,4,42.7,5,1500
Maharashtra,Jalgaon,2020,4,42.7,1,400
Maharashtra,Jalgaon,2020,4,42.7,1,500
Maharashtra,Nasik,2020,4,42.7,6,800
Maharashtra,Yawal,2020,4,42.7,915,1010
Maharashtra,Yawal,2020,4,42.7,"1,013.00",510
Maharashtra,Yawal,2020,4,42.7,"1,157.00",510
Maharashtra,Nasik,2020,4,42.7,6,800
Maharashtra,Yawal,2020,4,42.7,808,510
Maharashtra,Nasik,2020,4,42.7,8,800
Maharashtra,Chandrapur(Ganjwad),2020,4,42.7,10,1300
Maharashtra,Nasik,2020,4,42.7,8,800
Maharashtra,Yawal,2020,4,42.7,"1,142.00",520
Maharashtra,Yawal,2020,4,42.7,874,610
Maharashtra,Nasik,2020,4,42.7,10,800
Maharashtra,Yawal,2020,5,71.8,718,610
Maharashtra,Nagpur,2020,5,71.8,3,525
Maharashtra,Yawal,2020,5,71.8,867,610
Maharashtra,Yawal,2020,5,71.8,867,610
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,13,1500
Maharashtra,Nasik,2020,5,71.8,6,750
Maharashtra,Yawal,2020,5,71.8,732,610
Maharashtra,Nagpur,2020,5,71.8,3,525
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,11,1500
Maharashtra,Raver,2020,5,71.8,10,700
Maharashtra,Yawal,2020,5,71.8,723,610
Maharashtra,Yawal,2020,5,71.8,765,610
Maharashtra,Yawal,2020,5,71.8,725,610
Maharashtra,Nagpur,2020,5,71.8,9,525
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,56,1500
Maharashtra,Raver,2020,5,71.8,18,710
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,9,1300
Maharashtra,Yawal,2020,5,71.8,773,620
Maharashtra,Nasik,2020,5,71.8,12,750
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,7,1300
Maharashtra,Yawal,2020,5,71.8,524,620
Maharashtra,Nasik,2020,5,71.8,20,750
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,9,1300
Maharashtra,Yawal,2020,5,71.8,738,620
Maharashtra,Yawal,2020,5,71.8,614,630
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,12,1500
Maharashtra,Raver,2020,5,71.8,14,720
Maharashtra,Yawal,2020,5,71.8,748,630
Maharashtra,Nagpur,2020,5,71.8,3,525
Maharashtra,Yawal,2020,5,71.8,768,630
Maharashtra,Raver,2020,5,71.8,15,740
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,12,1500
Maharashtra,Yawal,2020,5,71.8,572,650
Maharashtra,Raver,2020,5,71.8,25,740
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,5,1500
Maharashtra,Raver,2020,5,71.8,15,750
Maharashtra,Nasik,2020,5,71.8,10,750
Maharashtra,Yawal,2020,5,71.8,550,660
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,8,1500
Maharashtra,Nasik,2020,5,71.8,20,750
Maharashtra,Nagpur,2020,5,71.8,3,525
Maharashtra,Yawal,2020,5,71.8,633,660
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,7,1500
Maharashtra,Yawal,2020,5,71.8,498,660
Maharashtra,Yawal,2020,5,71.8,449,660
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,6,1500
Maharashtra,Nasik,2020,5,71.8,6,700
Maharashtra,Yawal,2020,5,71.8,495,670
Maharashtra,Yawal,2020,5,71.8,409,670
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,8,1300
Maharashtra,Pandharpur,2020,5,71.8,4,400
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,8,1300
Maharashtra,Yawal,2020,5,71.8,619,670
Maharashtra,Pandharpur,2020,5,71.8,3,400
Maharashtra,Yawal,2020,5,71.8,649,670
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,8,1300
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,8,1000
Maharashtra,Nasik,2020,5,71.8,12,800
Maharashtra,Yawal,2020,5,71.8,560,670
Maharashtra,Pandharpur,2020,5,71.8,5,400
Maharashtra,Nagpur,2020,5,71.8,3,525
Maharashtra,Chandrapur(Ganjwad),2020,5,71.8,7,1300
Maharashtra,Pandharpur,2020,5,71.8,5,400
Maharashtra,Yawal,2020,5,71.8,523,660
Maharashtra,Nasik,2020,5,71.8,2,750
Maharashtra,Yawal,2020,5,71.8,664,650
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,10,1200
Maharashtra,Nagpur,2020,6,195.6,2,487
Maharashtra,Yawal,2020,6,195.6,467,630
Maharashtra,Pandharpur,2020,6,195.6,5,400
Maharashtra,Nasik,2020,6,195.6,8,750
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,7,1200
Maharashtra,Yawal,2020,6,195.6,579,610
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Pandharpur,2020,6,195.6,6,500
Maharashtra,Yawal,2020,6,195.6,447,610
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Pandharpur,2020,6,195.6,5,500
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,9,1500
Maharashtra,Nasik,2020,6,195.6,14,750
Maharashtra,Yawal,2020,6,195.6,455,610
Maharashtra,Pandharpur,2020,6,195.6,6,500
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,13,1500
Maharashtra,Pandharpur,2020,6,195.6,8,500
Maharashtra,Yawal,2020,6,195.6,600,600
Maharashtra,Nagpur,2020,6,195.6,3,525
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,6,1500
Maharashtra,Yawal,2020,6,195.6,705,600
Maharashtra,Nasik,2020,6,195.6,14,750
Maharashtra,Pandharpur,2020,6,195.6,15,400
Maharashtra,Yawal,2020,6,195.6,566,600
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,10,1000
Maharashtra,Pandharpur,2020,6,195.6,15,375
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Yawal,2020,6,195.6,615,620
Maharashtra,Yawal,2020,6,195.6,598,620
Maharashtra,Pandharpur,2020,6,195.6,20,455
Maharashtra,Nasik,2020,6,195.6,20,750
Maharashtra,Yawal,2020,6,195.6,601,640
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Pandharpur,2020,6,195.6,15,400
Maharashtra,Karad,2020,6,195.6,1,1500
Maharashtra,Pandharpur,2020,6,195.6,10,300
Maharashtra,Yawal,2020,6,195.6,495,660
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Yawal,2020,6,195.6,531,660
Maharashtra,Pandharpur,2020,6,195.6,10,425
Maharashtra,Nasik,2020,6,195.6,6,750
Maharashtra,Yawal,2020,6,195.6,378,662
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Karad,2020,6,195.6,1,1500
Maharashtra,Pandharpur,2020,6,195.6,14,425
Maharashtra,Yawal,2020,6,195.6,281,662
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,14,1300
Maharashtra,Yawal,2020,6,195.6,225,662
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Pandharpur,2020,6,195.6,8,450
Maharashtra,Yawal,2020,6,195.6,189,662
Maharashtra,Pandharpur,2020,6,195.6,8,370
Maharashtra,Yawal,2020,6,195.6,431,662
Maharashtra,Pandharpur,2020,6,195.6,7,425
Maharashtra,Nasik,2020,6,195.6,12,750
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,10,1000
Maharashtra,Yawal,2020,6,195.6,330,662
Maharashtra,Pandharpur,2020,6,195.6,6,831
Maharashtra,Yawal,2020,6,195.6,250,672
Maharashtra,Nagpur,2020,6,195.6,1,525
Maharashtra,Nasik,2020,6,195.6,5,750
Maharashtra,Pandharpur,2020,6,195.6,14,800
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,10,1000
Maharashtra,Yawal,2020,6,195.6,362,682
Maharashtra,Pandharpur,2020,6,195.6,20,700
Maharashtra,Nasik,2020,6,195.6,14,750
Maharashtra,Nasik,2020,6,195.6,22,750
Maharashtra,Yawal,2020,6,195.6,382,682
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,15,1000
Maharashtra,Jalgaon,2020,6,195.6,1,375
Maharashtra,Pandharpur,2020,6,195.6,25,600
Maharashtra,Nagpur,2020,6,195.6,2,525
Maharashtra,Yawal,2020,6,195.6,270,682
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,11,1000
Maharashtra,Yawal,2020,6,195.6,325,682
Maharashtra,Pandharpur,2020,6,195.6,10,550
Maharashtra,Chandrapur(Ganjwad),2020,6,195.6,22,1300
Maharashtra,Pandharpur,2020,6,195.6,15,501
Maharashtra,Nasik,2020,6,195.6,36,750
Maharashtra,Yawal,2020,6,195.6,273,682
Maharashtra,Nagpur,2020,6,195.6,7,525
Maharashtra,Yawal,2020,6,195.6,222,682
Maharashtra,Pandharpur,2020,6,195.6,10,550
Maharashtra,Yawal,2020,6,195.6,381,682
Maharashtra,Pandharpur,2020,6,195.6,6,400
Maharashtra,Nasik,2020,6,195.6,6,750
Maharashtra,Yawal,2020,6,195.6,284,682
Maharashtra,Nasik,2020,6,195.6,3,750
Maharashtra,Pandharpur,2020,6,195.6,1,551
Maharashtra,Yawal,2020,6,195.6,227,682
Maharashtra,Yawal,2020,6,195.6,230,680
Maharashtra,Nasik,2020,6,195.6,6,750
Maharashtra,Pandharpur,2020,6,195.6,1,450
Maharashtra,Nagpur,2020,6,195.6,2,525
Maharashtra,Yawal,2020,6,195.6,300,680
Maharashtra,Nasik,2020,6,195.6,15,750
Maharashtra,Pandharpur,2020,6,195.6,3,450
Maharashtra,Nagpur,2020,7,257.1,2,525
Maharashtra,Nasik,2020,7,257.1,12,750
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,26,1200
Maharashtra,Yawal,2020,7,257.1,345,680
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,17,1300
Maharashtra,Yawal,2020,7,257.1,611,680
Maharashtra,Nasik,2020,7,257.1,12,750
Maharashtra,Yawal,2020,7,257.1,390,680
Maharashtra,Pandharpur,2020,7,257.1,6,400
Maharashtra,Nagpur,2020,7,257.1,1,525
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,11,1200
Maharashtra,Nasik,2020,7,257.1,2,750
Maharashtra,Yawal,2020,7,257.1,234,680
Maharashtra,Pandharpur,2020,7,257.1,20,600
Maharashtra,Yawal,2020,7,257.1,323,680
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Pandharpur,2020,7,257.1,25,550
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,15,1000
Maharashtra,Yawal,2020,7,257.1,520,682
Maharashtra,Yawal,2020,7,257.1,452,682
Maharashtra,Nasik,2020,7,257.1,8,700
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,16,1400
Maharashtra,Pandharpur,2020,7,257.1,12,550
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,16,1300
Maharashtra,Nasik,2020,7,257.1,2,750
Maharashtra,Yawal,2020,7,257.1,542,682
Maharashtra,Pandharpur,2020,7,257.1,16,450
Maharashtra,Yawal,2020,7,257.1,310,682
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Pandharpur,2020,7,257.1,9,500
Maharashtra,Yawal,2020,7,257.1,299,692
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Pandharpur,2020,7,257.1,2,350
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,10,1200
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,14,1200
Maharashtra,Yawal,2020,7,257.1,264,692
Maharashtra,Nasik,2020,7,257.1,4,750
Maharashtra,Pandharpur,2020,7,257.1,10,500
Maharashtra,Yawal,2020,7,257.1,188,692
Maharashtra,Yawal,2020,7,257.1,259,692
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Pandharpur,2020,7,257.1,16,350
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,20,1000
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,20,1000
Maharashtra,Yawal,2020,7,257.1,150,692
Maharashtra,Nasik,2020,7,257.1,14,750
Maharashtra,Pandharpur,2020,7,257.1,9,400
Maharashtra,Yawal,2020,7,257.1,207,692
Maharashtra,Nagpur,2020,7,257.1,1,525
Maharashtra,Pandharpur,2020,7,257.1,3,400
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Nasik,2020,7,257.1,12,750
Maharashtra,Yawal,2020,7,257.1,135,702
Maharashtra,Pandharpur,2020,7,257.1,3,350
Maharashtra,Nagpur,2020,7,257.1,6,525
Maharashtra,Yawal,2020,7,257.1,195,702
Maharashtra,Pandharpur,2020,7,257.1,4,550
Maharashtra,Yawal,2020,7,257.1,292,702
Maharashtra,Nasik,2020,7,257.1,18,750
Maharashtra,Pandharpur,2020,7,257.1,16,450
Maharashtra,Yawal,2020,7,257.1,273,702
Maharashtra,Yawal,2020,7,257.1,251,702
Maharashtra,Nagpur,2020,7,257.1,2,525
Maharashtra,Pandharpur,2020,7,257.1,16,401
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Nagpur,2020,7,257.1,1,525
Maharashtra,Pandharpur,2020,7,257.1,10,480
Maharashtra,Yawal,2020,7,257.1,435,702
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,23,1200
Maharashtra,Yawal,2020,7,257.1,422,712
Maharashtra,Nasik,2020,7,257.1,18,750
Maharashtra,Pandharpur,2020,7,257.1,12,626
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,19,1000
Maharashtra,Nasik,2020,7,257.1,6,750
Maharashtra,Pandharpur,2020,7,257.1,20,505
Maharashtra,Yawal,2020,7,257.1,347,722
Maharashtra,Yawal,2020,7,257.1,345,722
Maharashtra,Pandharpur,2020,7,257.1,20,500
Maharashtra,Nagpur,2020,7,257.1,2,525
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,19,1000
Maharashtra,Pandharpur,2020,7,257.1,16,450
Maharashtra,Nasik,2020,7,257.1,14,750
Maharashtra,Yawal,2020,7,257.1,282,734
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,9,1300
Maharashtra,Nasik,2020,7,257.1,5,750
Maharashtra,Pandharpur,2020,7,257.1,25,515
Maharashtra,Nagpur,2020,7,257.1,2,525
Maharashtra,Yawal,2020,7,257.1,161,734
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,22,1000
Maharashtra,Yawal,2020,7,257.1,489,734
Maharashtra,Pandharpur,2020,7,257.1,20,525
Maharashtra,Nagpur,2020,7,257.1,1,525
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,21,1000
Maharashtra,Nasik,2020,7,257.1,12,750
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,14,1000
Maharashtra,Nagpur,2020,7,257.1,2,525
Maharashtra,Yawal,2020,7,257.1,307,734
Maharashtra,Pandharpur,2020,7,257.1,22,300
Maharashtra,Yawal,2020,7,257.1,247,734
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,14,1300
Maharashtra,Nasik,2020,7,257.1,20,750
Maharashtra,Pandharpur,2020,7,257.1,9,350
Maharashtra,Yawal,2020,7,257.1,186,734
Maharashtra,Chandrapur(Ganjwad),2020,7,257.1,15,1000
Maharashtra,Nasik,2020,7,257.1,10,750
Maharashtra,Nagpur,2020,7,257.1,1,525
Maharashtra,Pandharpur,2020,7,257.1,9,456
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,14,1200
Maharashtra,Nasik,2020,8,327.8,8,750
Maharashtra,Yawal,2020,8,327.8,320,734
Maharashtra,Pandharpur,2020,8,327.8,4,400
Maharashtra,Yawal,2020,8,327.8,164,754
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,23,1400
Maharashtra,Nasik,2020,8,327.8,12,750
Maharashtra,Nagpur,2020,8,327.8,8,525
Maharashtra,Pandharpur,2020,8,327.8,16,530
Maharashtra,Jalgaon,2020,8,327.8,1,375
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,13,1300
Maharashtra,Nagpur,2020,8,327.8,9,525
Maharashtra,Nasik,2020,8,327.8,30,800
Maharashtra,Pandharpur,2020,8,327.8,20,521
Maharashtra,Nasik,2020,8,327.8,12,800
Maharashtra,Pandharpur,2020,8,327.8,7,400
Maharashtra,Yawal,2020,8,327.8,171,756
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,4,1000
Maharashtra,Yawal,2020,8,327.8,310,776
Maharashtra,Pandharpur,2020,8,327.8,6,400
Maharashtra,Nasik,2020,8,327.8,18,800
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,15,1000
Maharashtra,Jalgaon,2020,8,327.8,1,350
Maharashtra,Yawal,2020,8,327.8,177,776
Maharashtra,Nagpur,2020,8,327.8,2,525
Maharashtra,Nasik,2020,8,327.8,5,800
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,16,1300
Maharashtra,Yawal,2020,8,327.8,226,776
Maharashtra,Nasik,2020,8,327.8,12,800
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,23,1000
Maharashtra,Yawal,2020,8,327.8,91,788
Maharashtra,Nasik,2020,8,327.8,12,800
Maharashtra,Nagpur,2020,8,327.8,4,525
Maharashtra,Nagpur,2020,8,327.8,3,525
Maharashtra,Nasik,2020,8,327.8,12,750
Maharashtra,Yawal,2020,8,327.8,172,788
Maharashtra,Nagpur,2020,8,327.8,9,525
Maharashtra,Yawal,2020,8,327.8,240,788
Maharashtra,Nasik,2020,8,327.8,24,750
Maharashtra,Nasik,2020,8,327.8,8,750
Maharashtra,Nasik,2020,8,327.8,6,750
Maharashtra,Yawal,2020,8,327.8,91,788
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,8,800
Maharashtra,Yawal,2020,8,327.8,138,788
Maharashtra,Pandharpur,2020,8,327.8,25,400
Maharashtra,Nasik,2020,8,327.8,18,750
Maharashtra,Yawal,2020,8,327.8,93,788
Maharashtra,Pandharpur,2020,8,327.8,2,300
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,14,1200
Maharashtra,Nagpur,2020,8,327.8,9,525
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,6,1000
Maharashtra,Yawal,2020,8,327.8,66,788
Maharashtra,Nasik,2020,8,327.8,6,750
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,45,1200
Maharashtra,Pandharpur,2020,8,327.8,50,475
Maharashtra,Yawal,2020,8,327.8,153,788
Maharashtra,Nasik,2020,8,327.8,6,750
Maharashtra,Nagpur,2020,8,327.8,2,525
Maharashtra,Nasik,2020,8,327.8,10,750
Maharashtra,Pandharpur,2020,8,327.8,40,400
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,5,1500
Maharashtra,Yawal,2020,8,327.8,111,838
Maharashtra,Anajngaon,2020,8,327.8,1,1000
Maharashtra,Yawal,2020,8,327.8,149,868
Maharashtra,Nagpur,2020,8,327.8,2,525
Maharashtra,Pandharpur,2020,8,327.8,36,400
Maharashtra,Jalgaon,2020,8,327.8,1,350
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,16,1300
Maharashtra,Nasik,2020,8,327.8,18,750
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,8,1500
Maharashtra,Yawal,2020,8,327.8,158,860
Maharashtra,Nasik,2020,8,327.8,18,750
Maharashtra,Pandharpur,2020,8,327.8,10,400
Maharashtra,Chandrapur(Ganjwad),2020,8,327.8,12,1300
Maharashtra,Jalgaon,2020,8,327.8,1,350
Maharashtra,Yawal,2020,8,327.8,142,860
Maharashtra,Nasik,2020,8,327.8,6,750
Maharashtra,Pandharpur,2020,8,327.8,22,400
Maharashtra,Jalgaon,2020,8,327.8,1,325
Maharashtra,Pandharpur,2020,8,327.8,20,300
Maharashtra,Yawal,2020,8,327.8,194,880
Maharashtra,Nagpur,2020,8,327.8,3,525
Maharashtra,Yawal,2020,8,327.8,184,890
Maharashtra,Yawal,2020,8,327.8,189,910
Maharashtra,Jalgaon,2020,8,327.8,2,275
Maharashtra,Nagpur,2020,8,327.8,4,525
Maharashtra,Pandharpur,2020,8,327.8,26,400
Maharashtra,Pandharpur,2020,9,178.0,25,350
Maharashtra,Nagpur,2020,9,178.0,9,525
Maharashtra,Yawal,2020,9,178.0,360,930
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,24,1200
Maharashtra,Nagpur,2020,9,178.0,3,525
Maharashtra,Nasik,2020,9,178.0,6,750
Maharashtra,Jalgaon,2020,9,178.0,1,325
Maharashtra,Yawal,2020,9,178.0,300,950
Maharashtra,Pandharpur,2020,9,178.0,30,400
Maharashtra,Yawal,2020,9,178.0,245,952
Maharashtra,Nasik,2020,9,178.0,5,750
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,14,1000
Maharashtra,Pandharpur,2020,9,178.0,25,400
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,8,1500
Maharashtra,Yawal,2020,9,178.0,333,972
Maharashtra,Nasik,2020,9,178.0,5,700
Maharashtra,Pandharpur,2020,9,178.0,20,500
Maharashtra,Nagpur,2020,9,178.0,3,525
Maharashtra,Jalgaon,2020,9,178.0,1,275
Maharashtra,Pandharpur,2020,9,178.0,25,600
Maharashtra,Nasik,2020,9,178.0,8,700
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,10,1800
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,7,1500
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,16,1500
Maharashtra,Anajngaon,2020,9,178.0,1,1000
Maharashtra,Nasik,2020,9,178.0,20,700
Maharashtra,Nagpur,2020,9,178.0,14,525
Maharashtra,Pandharpur,2020,9,178.0,30,671
Maharashtra,Yawal,2020,9,178.0,102,1032
Maharashtra,Nagpur,2020,9,178.0,3,525
Maharashtra,Pandharpur,2020,9,178.0,50,400
Maharashtra,Nasik,2020,9,178.0,12,700
Maharashtra,Yawal,2020,9,178.0,104,1052
Maharashtra,Jalgaon,2020,9,178.0,1,325
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,21,1300
Maharashtra,Pandharpur,2020,9,178.0,50,400
Maharashtra,Nagpur,2020,9,178.0,1,525
Maharashtra,Nasik,2020,9,178.0,18,700
Maharashtra,Nasik,2020,9,178.0,12,700
Maharashtra,Pandharpur,2020,9,178.0,40,351
Maharashtra,Jalgaon,2020,9,178.0,2,300
Maharashtra,Yawal,2020,9,178.0,144,1052
Maharashtra,Yawal,2020,9,178.0,121,1052
Maharashtra,Pandharpur,2020,9,178.0,18,381
Maharashtra,Nagpur,2020,9,178.0,4,525
Maharashtra,Nasik,2020,9,178.0,12,700
Maharashtra,Jalgaon,2020,9,178.0,1,375
Maharashtra,Jalgaon,2020,9,178.0,1,275
Maharashtra,Pandharpur,2020,9,178.0,25,400
Maharashtra,Yawal,2020,9,178.0,216,1052
Maharashtra,Yawal,2020,9,178.0,191,1062
Maharashtra,Anajngaon,2020,9,178.0,2,800
Maharashtra,Yawal,2020,9,178.0,220,1062
Maharashtra,Nagpur,2020,9,178.0,6,525
Maharashtra,Nasik,2020,9,178.0,2,700
Maharashtra,Jalgaon,2020,9,178.0,1,300
Maharashtra,Pandharpur,2020,9,178.0,40,365
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,16,1300
Maharashtra,Nagpur,2020,9,178.0,7,525
Maharashtra,Jalgaon,2020,9,178.0,1,275
Maharashtra,Yawal,2020,9,178.0,311,1062
Maharashtra,Pandharpur,2020,9,178.0,15,400
Maharashtra,Pandharpur,2020,9,178.0,14,350
Maharashtra,Nasik,2020,9,178.0,14,700
Maharashtra,Chandrapur(Ganjwad),2020,9,178.0,16,1200
